time,Afghanistan_corrected,Bangladesh_corrected,Bhutan_corrected,Myanmar_corrected,Nepal_corrected,Pakistan_corrected,Sri Lanka_corrected,Zone 1_corrected,Zone 10_corrected,Zone 11_corrected,Zone 12_corrected,Zone 13_corrected,Zone 14_corrected,Zone 15_corrected,Zone 2_corrected,Zone 3_corrected,Zone 4_corrected,Zone 5_corrected,Zone 6_corrected,Zone 7_corrected,Zone 8_corrected,Zone 9_corrected
2025-01-01,6.346789131733829,1.323803030991779,7.70746657759151,9.362179043401332,-0.26401204792334765,6.681305645320245,1.6256059570153056,9.21545113200391,11.146588858240815,5.889891580546812,1.323180238359484,9.700015787633125,7.276799740802165,13.823070444466843,1.93067895292716,8.876555734246033,-0.28150036714541915,11.248808421088528,9.661595940755273,6.685105750211449,11.026707222333188,-0.2956335491919535
2025-02-01,6.358091506474438,1.3234001690881272,7.720326079445022,9.370815330995617,-0.27080934849553584,6.689206894182165,1.6121648460166782,9.228870019989838,11.14918266060791,5.890062895740338,1.310587044723114,9.701446672799,7.281142820138019,13.827013189395878,1.943314697352655,8.87682046980705,-0.30111779263016547,11.237509553033954,9.666649955767053,6.687102120185266,11.02182934107156,-0.3006061546307197
2025-03-01,6.359468426253472,1.3440071417913118,7.722049324658278,9.379639444674025,-0.27140864394332054,6.692079821993071,1.6491451466825453,9.230402595388053,11.162686518560047,5.903036338823088,1.3487168048808584,9.707345828653422,7.286440277829772,13.848841295754063,1.9385089890655183,8.894181051606402,-0.29501312083673514,11.241425546957055,9.668569546082391,6.711028216464754,11.028285612969258,-0.2904665084048179
2025-04-01,6.365908359807102,1.3570249041462674,7.766400575613729,9.43309701281862,-0.2467415610082315,6.697229292640232,1.672427127610628,9.240138050694359,11.16737365617772,5.909972174304886,1.3738697160970972,9.713271418030912,7.291872926510333,14.055541199849984,1.985785250871402,8.89744220875555,-0.2890084088982404,11.248248064628202,9.673980676516113,6.702052525538875,11.034048754910964,-0.28627919500391985
2025-05-01,6.3685792836198525,1.4136589623559843,7.790148825508381,9.507157015072705,-0.24320298482981026,6.702315016229038,1.6569890095382818,9.244580630700074,11.17396274780577,5.921588462330884,1.3470723648601108,9.719594719536493,7.2974202443505085,14.083709567346396,2.0053091475387816,8.918505375945408,-0.277890792532716,11.25436661205479,9.679253899608053,6.7159355399633185,11.04123502411183,-0.277989747676904
2025-06-01,6.369429110866819,1.6169099604746606,7.980097482262152,9.67257175991372,-0.1593756117317002,6.709850584489049,1.6602962747811063,9.24635300854138,11.21286499976372,5.961174383545351,1.5042457695864329,9.742218222784805,7.312313658074647,14.07763009147169,2.1324599522211614,9.119881126810405,-0.14838776392462438,11.298438389759527,9.69489377176944,6.856367409134961,11.092768259597507,-0.1976466943675195
2025-07-01,6.376915119889724,1.6677431515618608,8.085156719506912,9.622327619651363,0.03318555588911612,6.723154827796067,1.7014157331102198,9.27365353092998,11.263430208296615,6.016991311483653,1.737839188099798,9.809825106892893,7.326922690146322,14.336024485834827,2.1507995151846515,9.221880476533485,0.12456489435711415,11.384472932491443,9.726845714981092,6.968601483114618,11.134706364940472,-0.00829243290156148
2025-08-01,6.382926179493347,1.6931121263044588,8.030685690252945,9.689718056826036,-0.048746923615655885,6.734979715441861,1.6903525377002595,9.279490443091586,11.285676504374397,6.028612685518705,1.7292649497136097,9.799222962112166,7.340856221194176,14.072411825472159,2.2074052977733345,9.16080108583374,-0.02005306845813226,11.374046261103631,9.738279041477167,6.975303290835427,11.15617121822399,-0.023112986834340515
2025-09-01,6.38379904543502,1.4767247838605215,7.930359550870228,9.602330476374517,-0.01109951094729264,6.731200238232946,1.6871650656990937,9.281390026513325,11.262841230600838,6.030055367137119,1.565199682311352,9.794738535761402,7.334426756990705,14.269627115751582,2.083243819969219,9.055183382717665,-0.10537660220820999,11.393403856897047,9.728719620245744,6.916330999448988,11.160389287918429,-0.045588900355794576
2025-10-01,6.389428584261489,1.4925121185859027,7.834359377743808,9.522587964561337,-0.1836002919681223,6.728840570244609,1.727445448163148,9.272370375630214,11.222012729474198,6.011330692865985,1.4478922817778042,9.759973877421869,7.3303071649713765,14.05018414092202,2.0513457603258303,9.063998275721538,-0.1403381092297521,11.320750795783747,9.738324878175543,6.828429379901472,11.087867808667527,-0.20529659322444507
2025-11-01,6.399122280673269,1.4088173282684082,7.753439581851295,9.474661958713602,-0.23226300132173658,6.731666116886965,1.7269829547330915,9.265570034579515,11.229794977967355,6.039731642786857,1.4308150539951825,9.754904841361599,7.329623713580244,14.059122055129983,1.9938790426453894,8.957737328949044,-0.24171124130272392,11.289809577336415,9.711616233400616,6.797834781851478,11.078431500974881,-0.2285436691655736
2025-12-01,6.402193267186115,1.3828504224532339,7.754659729237921,9.439867634153627,-0.2303988072096916,6.7367309225363545,1.6843009312804498,9.273381343000015,11.211557826040018,5.972092894193334,1.3752760586206279,9.760716557402416,7.334914991037909,13.82863617625786,1.970603968747355,8.943525251516668,-0.24093805425871995,11.296812064895429,9.717852784837387,6.757059432014479,11.084350783951104,-0.2285743859877545
2026-01-01,6.355551189864266,1.3204714779281546,7.7024888260705415,9.360619943222941,-0.2890092678040932,6.686736057583639,1.57693711461513,9.221462554270442,11.146504994679976,5.8786227341462505,1.294464058390524,9.700499254248255,7.279496039013754,13.813741054985506,1.9193928782609506,8.873911457754346,-0.3119086828465142,11.235683564307282,9.662706533742938,6.684813321993758,11.021538334488008,-0.3069302339099511
2026-02-01,6.360141397376375,1.3375674366447925,7.734719202266759,9.388343470448346,-0.251335017261471,6.691173596135188,1.5730353959564412,9.232547166927997,11.15072149796313,5.88897693190638,1.300055151264381,9.706320646806928,7.284757563172445,13.824432821194272,1.9382505043819906,8.888998031947132,-0.2976321016087339,11.250133255508837,9.670237711686642,6.700717761913694,11.029326331066132,-0.30051662236766563
2026-03-01,6.364463964658854,1.3331661557527525,7.723906831500186,9.378862321664569,-0.2555487256026967,6.6956391330230804,1.602903411739706,9.24481323466578,11.156933154074874,5.888633321296477,1.3082701583014895,9.712217884299944,7.290109195295845,13.81056418962023,1.9430394906419581,8.885492775773955,-0.29966338120171077,11.24747012309662,9.673592740935948,6.6957434336999455,11.033430197162298,-0.2940192185330577
2026-04-01,6.371080386147235,1.3704928886865873,7.76624412747261,9.405981819462829,-0.24240171960930776,6.701660334749599,1.582421574384017,9.247621137313661,11.166307976638148,5.902582822955355,1.321237965758428,9.718152608976622,7.2955514003731246,13.823673520431782,1.9734834908317256,8.913904410437752,-0.2806490735624009,11.257188277541625,9.679509234858937,6.711273531140797,11.039967981958833,-0.28664373804524135
2026-05-01,6.378440374929405,1.4400732373796246,7.798347339906292,9.516366619917966,-0.2514392239840322,6.710310094484706,1.6326762456410464,9.260847927564878,11.17514068087694,5.913394828960594,1.3525027514785606,9.725748319893489,7.301879376445111,14.065897094379423,2.0407237538696137,8.947443687761115,-0.24996261948513154,11.262120568198641,9.686855288425964,6.7215511415911635,11.047682647169824,-0.2739386727762667
2026-06-01,6.37343584366763,1.539513084062203,7.9450765922910795,9.682268593500366,-0.2210307875158821,6.711031658974209,1.6297209166971343,9.246080604917825,11.194607373747171,5.931634759533298,1.392730433236956,9.733785006991942,7.308723488336216,14.07516757952115,2.1669620069673314,9.042637937196993,-0.1979707906585303,11.277877193017583,9.694676535916624,6.768236107471132,11.063713247812197,-0.23542977543679092
2026-07-01,6.377416506744027,1.647367129811353,8.20885159621325,9.69010890364928,0.002565435259758192,6.725037045760489,1.6663580958327657,9.274093549923538,11.247370530477713,6.008745484857395,1.6064936310219906,9.767156516541155,7.3300254053575,14.210042117760118,2.158193409657791,9.227829287180427,0.11281447844818626,11.369848406021179,9.736851499040025,6.927972464127173,11.146257053356189,-0.13439872468671046
2026-08-01,6.382469102434869,1.6023545280345772,7.962312995519297,9.610162060657997,-0.04144910115959585,6.733970932559766,1.6702907457561793,9.290296502136233,11.246920735905125,6.00883155766807,1.6549523258859793,9.802241552435865,7.340932429470147,14.293171384023239,2.1126720057778883,9.200456870133387,0.08376508065016008,11.383954783992289,9.75601925338395,6.979195520963948,11.154867842083535,-0.0825349130682074
2026-09-01,6.386055525065744,1.5784513976202164,7.953366607392389,9.584397641314373,-0.12139257850942495,6.730149949533656,1.667899088367409,9.277913018980026,11.238835191640252,6.007693161140149,1.5673534514852747,9.792845318388173,7.341152686846765,14.404876319588787,2.125087449706534,9.14001184949737,-0.1192788254896654,11.336897728964859,9.75060779970168,6.838447481073217,11.11362453753632,-0.12583679895565217
2026-10-01,6.392549486509339,1.574300161566977,7.804540764017616,9.538772489709535,-0.21903887569904465,6.730253896672332,1.7429928793211176,9.271130476797762,11.222493170556358,6.000684415863165,1.4724322867726372,9.75698682730305,7.3285104252613245,14.056583542181912,2.055378816577395,9.096860559676998,-0.21499076173003562,11.293290375490402,9.71465536555166,6.778823187048815,11.083403789902635,-0.22088345852124183
2026-11-01,6.411168260293906,1.3811505592241062,7.7690082340896245,9.461407325414092,-0.194578852056114,6.741452044328364,1.7057381304829662,9.285210341782577,11.223523823515247,5.995745267230968,1.4423734429704638,9.7610507444828,7.337260777482559,13.894466245544656,1.982937356574155,8.943030748302505,-0.2359597303035058,11.306901547930282,9.731563402687069,6.75509927304806,11.084023799738903,-0.23398806179599665
2026-12-01,6.407478014522277,1.3970678138155705,7.766630190897863,9.44325769703043,-0.2080308856629389,6.745496161726956,1.6808845743158358,9.298498713389026,11.220849044487554,5.9739597322659135,1.4004674905639192,9.7806063974456,7.342278552535429,13.822901840913197,1.9813463775254265,8.960791432675535,-0.23555881456356065,11.315916458179176,9.741628361789797,6.776393970680303,11.100515576766862,-0.20031091014945338
2027-01-01,6.369864621065255,1.3448478090420182,7.732664444286455,9.38298268901517,-0.2568350120754732,6.6992673100269915,1.5658246247218586,9.239515997819655,11.151334774547639,5.88167437973502,1.2955712058664801,9.708410313200323,7.289360668589598,13.824756826267382,1.9451736846016632,8.902214746544807,-0.2711797143689124,11.265912523228183,9.690541697725354,6.701089466982815,11.033329150669688,-0.3052841765818417
2027-02-01,6.366790872230021,1.3214941010001937,7.71257228720622,9.371346315263393,-0.26950736261744224,6.695361732092119,1.5687184321252403,9.236949798568848,11.156135840662099,5.883473929974772,1.2997751716735735,9.711169032551416,7.28844031803629,13.817450681891941,1.926518342125249,8.880353116655492,-0.29401457754712357,11.259835475368556,9.676331678562153,6.693107065793356,11.03635172657149,-0.3008669584038859
2027-03-01,6.376605368915045,1.3512474313668037,7.760677604731476,9.396326733044999,-0.25751443815300545,6.702618687017514,1.5733439054997505,9.24654910191001,11.164306655818333,5.892788473770682,1.31085175434945,9.717450420253838,7.294157757108923,13.819396166923504,1.9634308858693574,8.897090622622635,-0.2888191712707807,11.255279903991651,9.681225286835055,6.703138804193905,11.03970005511645,-0.29256622381088593
2027-04-01,6.376061075068912,1.3826700253683228,7.763672642416721,9.415756861666052,-0.26414589823552204,6.709804562645148,1.5875031784243305,9.256394140779836,11.171223121813643,5.9024648497012775,1.3256406673015348,9.723601655624043,7.301016188568692,13.822663988083207,1.978414683990174,8.902764377180418,-0.2954785478853167,11.260445123534675,9.692657433484879,6.7095204799650645,11.046553729153475,-0.28167519200812907
2027-05-01,6.381959336210536,1.4742941850332685,7.8227201352814,9.513856195562239,-0.23398939260495719,6.712880446742107,1.6237599686839588,9.251228723980237,11.184486240416039,5.925669399658733,1.3475186871779883,9.730299709949533,7.305942438693702,13.917168062975293,2.0645894966617675,8.951424310914945,-0.25969714500941155,11.271544990919859,9.693369244431704,6.749407914560493,11.058474876842007,-0.2610516121744684
2027-06-01,6.378619230525829,1.5959384924728568,7.9153640948047075,9.707406402480443,-0.2144891436525813,6.717770889353952,1.6795964593781136,9.253321915358061,11.226226998793525,5.979680616380736,1.4545407872112293,9.740681015569448,7.315219907227277,14.454132239554426,2.1500026838112376,9.051190428321974,-0.1985906565657699,11.294021801597795,9.707561300325548,6.786583032672823,11.077472819791554,-0.2220314113961013
2027-07-01,6.3820478704817285,1.554727646250963,8.085080138307958,9.744386717477267,-0.08137721137009943,6.729519783039402,1.692428212872268,9.267266521968661,11.245493831978106,6.009195206265697,1.6048453893232946,9.814604772685618,7.341401198541529,14.236179826526687,2.163947548446309,9.114024469344734,-0.09850213464561353,11.34192039921677,9.722413601554496,6.955422726835586,11.1804762993324,-0.0885667671151669
2027-08-01,6.385788734550553,1.545371050397317,8.088639641579583,9.748390739066691,-0.08900931534164466,6.73289276823718,1.685769999122239,9.278606782630636,11.239839965259588,6.010070033494773,1.5683154203453853,9.778578429045082,7.33123176260197,14.477426986511652,2.1494920359824903,9.123948992616533,-0.05538037988822697,11.344511937538735,9.727012919947054,6.961189500472777,11.12349205521359,-0.15079138053993438
2027-09-01,6.390379868685209,1.5442458345922134,7.911055199967222,9.620226604505751,-0.025650621674901924,6.742137273929801,1.7259963278765327,9.28619105978522,11.259695296643347,6.054103478712821,1.5512886130953234,9.797554048194582,7.342905173114499,14.38589344909132,2.096071487593676,9.15784207914973,0.03939788374445652,11.400191659307788,9.745844055275828,6.954100233545567,11.151237542535151,-0.15350178216014745
2027-10-01,6.397717116561837,1.4664906021449469,7.83759657002421,9.533277321063002,-0.1818082422533069,6.735437245124077,1.7343795226312395,9.288506495419515,11.25309853194133,6.02780053779082,1.543893304562907,9.779227433924452,7.337738308759935,14.199868804159351,2.035234440388976,9.022079030015433,-0.2057041623909227,11.317510963673906,9.725660667724991,6.780702297279831,11.100358328041155,-0.19339035792960038
2027-11-01,6.408395804214401,1.4214620114750602,7.776724687152849,9.464786895664245,-0.2294458690611125,6.740372185932118,1.7280874521285796,9.274076262028341,11.225095736513534,6.000031152703545,1.3959749498213654,9.768230765220855,7.339063582822323,13.912679914228782,1.9926135516124293,8.97481407560953,-0.24898447600005358,11.29927506987106,9.720420276757135,6.758853181457411,11.088639999461515,-0.23339594093272245
