time,Afghanistan,Bangladesh,Bhutan,Myanmar,Nepal,Pakistan,Sri Lanka,Zone 1,Zone 10,Zone 11,Zone 12,Zone 13,Zone 14,Zone 15,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Zone 7,Zone 8,Zone 9
1981-01,-2.0331418655082025,15.706297197538408,3.4370936738642515,16.019878048664136,0.6946176593635951,9.483725095580137,25.767417227409467,-10.185153349347829,17.325529676543105,19.276255506482244,20.96446771701912,17.91160653470594,14.174115748608866,25.260823586483696,7.639027318554768,17.332611149928102,14.026998783360552,11.43546306304134,10.673655632595548,13.323018933523143,11.865005882164219,15.393339950439014
1981-02,0.6045083970970162,18.55559762016829,4.2102540853797334,18.414708032691404,1.8925071206622712,12.062627639864143,26.380589002709343,-9.381739052077082,21.437808256463153,21.91530560887993,23.61715846558899,20.43084609896216,16.78455875535898,25.65873386604403,9.726696201131512,19.971964350207383,16.62473470300758,14.15178287279222,12.734034065986707,16.37266325574696,14.783373773285268,18.660321974449126
1981-03,6.731068840490774,24.44005174602887,9.582367597673715,22.741005176290905,6.884539423948236,17.688333211638213,27.866946276765262,-4.619686477647002,25.605563666634307,25.256186121204976,26.616964856135166,24.763941859193793,23.268834501317578,26.508331679537942,15.438823048619803,25.575053432108245,22.6745606107586,20.318629440627227,19.417267221970352,21.626172191172355,20.046135565021977,23.198366862830873
1981-04,14.207993655896404,29.22603110177304,13.751576181842404,24.30388720681032,13.62417850485863,25.72941394577883,28.969938514277843,2.83030311354986,29.9439208964705,29.92114625140828,27.860963405781337,30.45183745211739,31.729449156388185,27.30272514607668,18.844369088987445,30.31461292770503,29.529934152974242,28.80317744063087,27.730950943433324,27.914789948089766,27.82398690716992,29.386222739717628
1981-05,17.38373074159426,30.881659460812298,17.00048811692658,26.82736274215339,16.489914627584508,27.091233918001365,28.10085459646072,5.5833285618856,30.294576223120426,31.71226261761623,27.1489647065569,29.821754033341985,32.61657386963745,27.51293020971485,22.439549124393675,32.002696704697854,33.05591269140596,32.309804151922826,30.481748877060678,31.888444766424243,31.464709111094326,30.12691611424247
1981-06,23.026339917751187,29.319596621981,15.879887601707106,23.71536224376776,18.037346770608817,31.94610956261423,27.626690152158886,11.593066913624034,27.831405901364185,30.183425269742017,25.883193964894673,29.576577176041003,35.685047658221634,27.40970475163033,21.66036405220333,29.527524320662383,31.027100757808057,34.02452737859163,34.42587737911683,29.311469754534055,33.19099579892257,28.90256557494934
1981-07,25.614688828813048,27.219357704818115,14.613996575769864,22.330025719320783,15.534001389712788,28.904199545078143,26.6635886950273,12.030935214244666,23.69141336636158,25.845571740565333,23.790346440606527,26.08138027260121,29.44949858394777,27.214594181168763,19.32098274565269,28.135192991104486,27.03327143155105,26.034524506928943,27.4580457149725,24.685945709845498,25.108910675405852,23.306383694710515
1981-08,25.476351462657764,27.973464995139583,15.415644901053588,23.151353234842325,15.633843090784755,26.907430300580394,25.798864242681915,11.691212905180993,23.1743457276578,25.19339467167737,23.675458607313004,25.577255902732652,27.26646462798328,27.31401177957048,20.400683576429778,28.573721016669207,27.54790150790335,25.565628303030284,25.173244418683588,25.101159762580135,24.897525913514567,23.518891838162244
1981-09,23.31264939701974,27.888632236410043,15.1343072897895,23.141981888366562,15.649364671901667,27.10192993689793,25.69726274432027,10.813683668894283,22.466682400690242,24.905555141561774,23.286798106479115,25.590249213843087,27.44539537842084,27.0998119798478,20.457537047418157,29.151269658065512,28.31417648905461,25.691060610815388,26.287876056509223,24.924670289339595,24.888555931238763,23.485894040050216
1981-10,10.533129547058891,26.60629437231961,12.827721913007803,22.14568825858542,12.104451853968673,20.266011787139725,25.712837774154295,3.778256000771572,22.10821369021645,24.153879203671437,23.198285994393597,23.622643769286757,23.672012206562542,26.609695581464848,18.562164140973934,27.35312932481246,25.56443560877662,22.4388674201798,22.250891703513563,23.507057249608092,22.214413704430132,22.56758278767114
1981-11,6.5434121823994245,20.505041754740095,6.603280758771371,17.821251567942163,4.730989462368017,15.036105131756692,25.718885822679567,-4.619471188797047,18.66581171137354,21.32924679748586,21.396291122814016,18.995286836659034,17.243631559855885,25.49502949342991,12.192676403519528,21.418293202517248,17.688442490685308,15.274305019579767,15.017733172781789,17.15667619629919,15.23032594863716,17.471622086643414
1981-12,-2.0170571646206845,17.50195313600001,3.898493402855627,14.903799984556002,2.283800754329377,9.103998363561452,25.307143569348355,-9.525789183721388,17.72685378911255,19.92675592302093,20.995646535912574,17.554640303681587,14.714056996401219,24.316236627315448,8.07014982077389,19.06234006527322,15.492067828489253,13.274603573881844,11.470350097377564,15.070656893246857,13.494079656554018,16.728255321308854
1982-01,-5.415132289828651,15.58793626597793,0.5355944617609794,14.93748889816028,-1.7738110620740315,5.309070061240369,24.67757365289151,-14.828454911188807,17.216913897041707,18.34377943007025,20.230227295333123,12.666877937679475,9.73015045755154,24.386194008632287,5.957880902372761,16.465510847873446,12.42998771846786,9.812171756555639,7.089510362521909,12.077914259489598,9.409056388559943,13.406068491830052
1982-02,-0.5340089874332152,19.060785821974477,3.725466890916368,17.158665620360242,0.8230443557077606,9.963437550109122,26.154133306458263,-10.547221271194248,21.148476220375098,21.55049099132505,22.857715457471198,17.125286682968422,14.94320530046157,25.213425855746664,9.606192505769213,19.946435086468124,16.54162190549138,13.867824884461154,11.58570426894366,16.524841648151533,14.162997834489216,17.291092007112923
1982-03,3.752148878046749,22.73521521066004,6.704012146837533,20.521167381743087,4.687174060525986,15.802368144898951,27.357387284378248,-6.7713246491568135,25.9835014528995,25.010004607329023,26.493317797781952,23.367606169915184,22.087838339298802,24.88893260851961,12.736753297655502,23.51162288382585,20.877508584812016,19.151207957428586,16.553291510938642,20.641550590678644,19.74980788853007,22.70654558630587
1982-04,12.522531869005048,29.04379635340905,14.35155273968395,24.843810238285386,13.730971672650611,24.231304143061745,27.615868715743645,1.0678086636491735,28.432389810372587,27.834939218927907,28.022983242023525,30.598881171474243,31.400368571205238,27.27315218982085,18.94162155283967,30.234965912065416,29.822559734842084,29.65011503427644,26.68438159519477,27.760971863328763,29.106744179088718,29.494814332032092
1982-05,17.791024940278493,29.791618546499055,15.172987524127928,24.721580182058226,16.516355301216464,28.88506285386608,27.636912271353257,5.339688372206758,29.550989934333572,31.343432545415062,27.004109202170394,32.0400775868612,34.82395066095172,27.64369209025148,20.29474984028428,31.811899129907204,33.80858689689888,33.24665286981157,29.830788646819453,32.971783178391824,34.077729958557974,31.30800335832166
1982-06,23.306088704577874,30.135760992150818,16.52876019896373,24.313866960171094,18.838275639112712,32.09692054352539,26.534753382469674,11.520098861072725,25.63985094172217,28.26793864279241,24.79167585809667,30.013209034286533,35.8711834971208,27.274906686963448,21.367949623527,31.44258397681824,33.26008089626312,34.63554309780832,34.930379516576636,29.966346595435738,33.169134003508,28.01925728064185
1982-07,26.05613387288526,27.75722647576591,15.296319241065964,22.97321668310438,16.10198363562694,31.355643550226702,26.125229053387798,13.40274356917414,23.094338450150076,25.68854321878577,23.091962437310496,26.639856036350437,32.30564451817283,26.79634512421501,20.60272933802007,29.042298817753153,28.85933090472953,28.047751703774505,30.884033467079202,24.619743992791065,25.969951049192616,22.730841457862994
