,ACCESS-CM2,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-ESM1,CESM2-WACCM,CMCC-CM2-HR4,EC-Earth3-CC,FGOALS-f3-L,GFDL-ESM4,GISS-E2-1-G,IITM-ESM,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,NESM3,SAM0-UNICON,TaiESM1,CHIRPS,AMME,BMME,RMME
Afghanistan,0.16382672655321753,0.3005228142798537,0.12006845484457254,0.0735304918861497,0.16167016939594395,0.43302728695181014,0.12801651951984447,0.4034565834524687,0.17158240609099779,0.4227009490994375,0.12211926936024312,0.1123495748573263,0.44872181679907736,0.08891482460500492,0.40553913241770684,0.19671375085836934,0.1419033476089976,0.09825494041364558,0.07148734332798343,0.12084161225837182,0.05478143061537503,0.20926240072905106,0.22232015482069886,0.20490981603183517
Bangladesh,8.179389278306614,11.536646554463529,6.034358953655324,8.779467267852405,6.861652087862185,6.392047637226092,7.052656835322173,5.346435297500397,6.81422819921438,13.880128415387858,4.224274952297688,11.309897999129928,6.360612300321181,10.927298692200443,9.427952315869119,5.861427006893423,5.449732327415715,8.59506072388402,12.557444288813146,6.866082821604224,11.720506565853778,8.122839697760993,8.84191366901659,7.883148374009126
Bhutan,10.71167581584817,11.626974046747122,12.619431634580717,8.07506047182676,14.72773377019354,12.909132195318776,11.937577141761025,10.692873975353207,14.188076653185457,23.50549594561832,7.377955198451489,9.98821114216981,8.94066206808695,10.37392128281595,5.195319230686484,11.87441641754595,13.476844160065534,15.106684739573772,8.796789238344312,28.277120076423873,7.8648883019769675,12.52009776022986,9.382775655587473,13.565871795110658
Myanmar,9.887098949338816,12.200214528607225,7.099957616316168,11.305077776741216,9.822440839876439,8.141118358716293,9.745718644714959,9.634361644527775,8.945665474363423,12.718346232476089,5.993822573872463,11.791040050326302,7.135176257180725,11.957267474654428,6.323818345733642,8.067803075893213,6.524810942654278,8.62105084361227,9.948804363253927,8.526195326712264,9.576745021032288,9.219489465978596,9.092907497832009,9.261683455360792
Nepal,3.7158251654235306,6.789412430637446,9.866044833160545,3.380756019104108,9.946614327932966,12.18885470615458,8.095507127859179,4.7069696059350985,8.105714408419681,2.654576135645938,6.306159987817303,8.769350615343056,7.349063652810846,4.418603773414469,3.141044339140851,10.013791782192278,8.049169443040006,10.377122781115956,7.254664763104814,19.142932224123783,6.393433711598945,7.713608906118823,6.812165391072705,8.01409007780086
Pakistan,0.20399357421033018,0.36465384533143286,1.1254627762651612,0.2123038206436514,0.944238876312281,1.8279639145961561,0.8504154793537927,0.8014037768809277,0.3260621591533337,0.4533290020481321,0.27242956158113074,0.4366993002043542,1.3744688931638118,0.1656024371113745,0.891472169265208,0.26846465818915055,0.47105907807652114,0.3961787605398189,0.5424247359289455,0.7828050971282822,0.7208751579832267,0.6355715957991899,0.8649160239575507,0.5591234530797361
Sri Lanka,2.5133950313693347,3.1446456545803705,4.976656775777338,10.115898334165133,8.259994340391229,6.778904045443143,5.434572734551454,6.795995131079423,5.616686877508098,6.01790323408283,0.6729951685295411,6.422466150165755,6.726036069649552,6.19206111686748,6.387501865871385,3.9342590569629747,2.5731901600139606,6.52285342097857,12.958900133225331,8.611380328706419,6.020890078493138,6.032814781495965,8.335155422651289,5.265367901110857
Zone 1,1.334395180037674,2.3703174373200646,2.153338212970678,0.6762140363320351,2.6600821156227057,4.880407751328532,2.6916064744006327,3.4253924729205774,2.8686797889161384,1.8544047255336316,2.605448376732949,2.019567568688312,2.226560818894852,1.1567976767157293,3.4947009262889694,2.2724049874755607,1.8651370908088407,2.203111519136608,1.9866878660981317,3.2714815674118265,2.4766095218807944,2.4008368296817224,2.74592341088966,2.2858079692790763
Zone 10,1.0445672160794208,0.7362438899662608,6.682384500831074,5.882851510679815,7.9120176750208655,7.163484118437125,4.4342769591388995,5.861911747587431,6.923224448862054,4.521396882367129,2.7483654493992766,8.349193237551196,9.33118922401256,3.2831550945295778,4.120698372623537,6.606674509450561,3.841972283610759,7.879802722005036,5.139787338612523,8.480355632292673,4.9107186787404755,5.5471776406528885,5.348219659898381,5.613496967571059
Zone 11,1.7449373974922708,1.0865402213526565,9.113379108443509,5.787423997699536,7.900130682528709,7.096723180530707,4.7415557861248105,4.667982461912401,6.4905020459760205,2.7040046874763246,3.4012661377280153,7.716537793099252,6.958427497369051,3.598089329063253,5.274663180685426,7.133523936296832,5.966414374990219,7.623481646492339,6.744441585001119,7.385125207032535,5.723737774365879,5.656757512864748,5.928961546008319,5.566022835150226
Zone 12,1.5765602302448,1.630781349156953,5.834204314412065,5.136622321311209,9.108733474391997,8.727738522384632,7.6944977562657435,10.550600993337861,7.866685368953306,6.924470859877853,3.1747669288563682,8.082521606794653,7.2752833822549094,5.08345606406667,5.323350581381586,7.894869271437052,2.374337169536947,7.617934578295055,9.099775343347284,11.987725984299681,8.094578268068751,6.648245805030332,7.196396904938091,6.465528771727745
Zone 13,0.13150391180280285,0.11158732437107664,5.876302373230677,0.8744127236226462,2.6479447417235873,5.418291648105676,2.9676539374831097,1.751943078113986,1.950098980152642,0.9391016124674662,0.7475556075968499,2.6853647942568943,4.982716847724954,0.27966008143228205,2.2782753465736674,1.3769065816789186,0.5044140876588861,1.7784715917010374,2.8180001129949304,4.404564783666386,3.2474229284584037,2.2262385083179237,2.8713267537560063,2.011209093171897
Zone 14,0.10938511210756528,0.038366598540410086,3.557338592231355,0.5875645154871565,1.5880195686535625,2.851879825514327,1.2372380683218245,0.6703836031001298,0.658689739085995,0.39191807698257836,0.5356759257097993,1.470481591321239,2.499850549467907,0.07034413277168758,1.4468148395795133,0.629751912734201,1.2293275945328577,1.4532976458383837,1.7606810948563356,1.0875773008757028,1.4514822538407885,1.1937293143856265,1.5768356687518315,1.0660271962635584
Zone 15,9.463292685376313,8.805389521669474,12.344742242003651,13.92059110123229,14.888944307557608,11.6796499474952,12.145935813371558,14.576440018440275,10.188906867780709,11.842156804175932,5.999363897276643,2.060436304381095,6.333819044383178,12.320130707604195,12.053886527288041,13.41089697259953,9.159775125812658,10.923327584534508,15.006030598952286,12.448165100405785,16.245799515349734,10.978594058617048,12.961218797667875,10.317719145600103
Zone 2,11.135915689706666,13.366625819745572,7.296540922410522,8.611429438795922,10.072064214780301,8.338811751775864,10.32598727157595,8.750036903280247,10.970959931207688,23.861420178701536,5.348994914333039,9.404084191026142,6.3231485393381925,12.468577052008218,9.619415781728293,7.420832377513892,8.003197849578058,9.950581279397579,8.942498840830146,10.429991085608115,9.632886305219879,10.032055701667097,9.167628616941235,10.320198063242387
Zone 3,5.693420591995377,7.099291332470299,5.6512097952730045,7.722836490836342,6.919802381490824,6.259275935542435,6.604386991142723,6.307836090972449,6.828896891014785,8.432754683218265,2.4943536516903198,11.968928684907908,5.603490696118481,7.377412277792354,9.387030219453564,7.983967122441216,3.548788287892376,8.536250111462078,14.602935117381461,7.692714416842374,9.676411667090855,7.335779088496932,8.915292950871304,6.809274467705475
Zone 4,2.602615935191652,4.88992048575416,5.842664791478374,5.045621879964634,5.919675017967781,5.107047704583599,5.823466213883974,3.0708526687124142,5.525700460962852,3.330488579686197,2.705264391555307,10.150558948968955,4.198165702132794,3.7855769737946425,5.866981709653802,5.470139561269519,6.160112404865171,8.160208723139139,11.21998443757684,4.458479951797203,7.224835449763038,5.466676327146951,6.61262038913257,5.084694973151744
