,ACCESS-CM2,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-ESM1,CESM2-WACCM,CMCC-CM2-HR4,EC-Earth3-CC,FGOALS-f3-L,GFDL-ESM4,GISS-E2-1-G,IITM-ESM,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,NESM3,SAM0-UNICON,TaiESM1,CHIRPS,AMME,BMME,RMME
Zone 12,1.6824080588023105,1.3101872297262356,4.970647045514497,5.950714240741202,5.612511107582584,5.018207516070085,5.3360492341833705,3.8585840203497206,3.4721046047259336,2.327073953902815,2.043372060151275,8.46575313020739,6.7831168550538585,2.4416184202826905,3.642476591518259,3.1285355887788335,2.8900926149531223,6.608089082815682,5.392078781503916,7.3552394551589355,6.0099764237843925,4.4144429796011355,5.067905272803365,4.196622215200392
Zone 13,0.04656702267611125,0.07248547233589163,1.7498357392263257,0.42148188784725155,1.0319507175259692,1.4675273233586237,0.396833716506446,0.587475705254031,0.4957353207720175,0.38957172760425063,0.3882842522700528,0.7425365201010024,1.0125685386944048,0.15539264008389098,0.9917413984479324,0.2613963211031409,0.2339642556672416,1.216264076609996,1.3495601428412025,0.9612704558605543,0.38920680476544883,0.6986221617393168,0.9254288938002913,0.623019917718992
Zone 14,0.044124259181735334,0.11419095619901343,0.6367617450575009,0.32526805556951954,0.5907924120163289,0.8553207507246878,0.1094698348787565,0.4003050601230848,0.2887611448474353,0.18380164517885622,0.3655838469336608,0.5070494049020827,0.47310272538238857,0.09072965712561758,0.5143888599368039,0.22675072694045054,0.16410474834268227,0.5761033285465733,0.6084748128439212,0.2862407030299011,0.12957177695016553,0.36806623388805004,0.4825844627907378,0.3298934909204874
Zone 15,7.010881806729367,6.17126408128011,11.26248737750042,8.259560736728265,9.598736555316995,7.583276212449103,6.811792963170928,6.513073061022057,6.9883696388048,4.832771455252647,4.670591577877806,5.1596386109045005,7.499753428546269,8.701130781798387,10.6584253405656,8.481353919021581,6.571547051293093,5.416655902422986,11.656059854496895,8.756399543179727,8.777965377824357,7.630188494918078,8.993823021482157,7.17564365273005
Zone 2,5.0976996383730855,3.254603396446144,4.916165863934719,3.6635438694875875,6.630755459289524,5.722661441254038,4.046387188709266,4.082446946396105,7.747889742620064,14.42027861178286,1.6937046035843881,4.7931797025009155,4.995443042433994,5.943766264201082,5.311692666895514,5.664071089140082,3.3438790070153934,6.058004245914756,7.223050761445816,9.047595885056863,4.371424375925133,5.68284097132411,5.193467185558445,5.845965566579331
Zone 3,2.1477506203647567,2.195644007957682,5.110238969936923,3.5900093513324443,4.203577407363042,2.9574465169016517,3.0625013393570737,3.0536600997310224,3.4741589468493035,3.2917612044880213,1.158285827906378,4.465703835889441,3.2907430801041557,1.9460075278260764,3.2177247894328023,4.638539124513218,1.9107725676195728,5.709331440005563,6.366663565989905,4.131974495710812,4.565676949345847,3.496124735963992,3.8388691126027754,3.3818766104177307
Zone 4,0.7295730622028228,0.8320719131042219,3.486847012427187,2.0511409429567227,3.0583919116896285,2.2681890216360454,1.9591416004231708,1.6951373898008342,1.637315130524574,0.9186325391424235,0.8562183098274124,1.6456041634014091,1.796726861561608,1.0903754744743315,1.5547342032573659,1.847507519850092,2.003408812753494,4.140509928689294,3.447914190057862,1.760762517942208,1.7684595410534925,1.9390101252861356,2.2562239916662334,1.8332721698261027
Zone 5,0.2610534625207141,0.2713102533641008,2.6749859209512032,0.9379114342470182,2.247825568178971,2.102688801143634,1.0376686574557359,1.2329376018562463,0.8249691511423213,0.13209434708059228,0.5768380457675683,0.5256148841980929,1.012094439680496,0.5754417355804737,1.007346239225773,0.7879942790858486,1.058707459854579,2.3434056135763237,2.189937042184982,1.1476016838513676,1.1519842596198777,1.1474213310473023,1.4551104348514288,1.0448582964459263
Zone 6,0.22808974633529608,0.2646114543616599,0.8426624619491205,0.6533210552833102,1.2970682954575925,1.549208998686657,0.37083238627800436,0.8504574254062299,0.5394931290862183,0.2608758721196573,0.43750603110285524,0.5042213818696283,0.536796069202588,0.2257443132004647,1.2026978266739607,0.4557241825266543,0.4575499752366428,0.9562725711893025,1.0047223877944784,0.5838959906151927,0.5063679863664471,0.6610875777187757,0.956156530943282,0.5627312599772736
Zone 7,0.5707479872970941,0.9062073195056619,4.2256333503966825,2.95928212621824,3.8139623588123377,2.944735675762316,2.092651556863427,2.6516160232667865,2.271539789334262,0.7594834961575856,1.2281794476059964,3.9044756346336964,4.374597138280922,1.1527884488762066,1.9234101595931676,2.5788988940202016,2.375899879993181,4.315578163213833,4.798189063649632,3.2942014218248623,2.604380174724451,2.657103896765305,2.943653716417356,2.5615872902146206
Zone 8,0.15342046044385982,0.27927440213158056,2.3656385528268604,1.057514600255091,1.8282848843575408,1.8906823880809416,0.7024533200226257,0.8655826641007154,0.5785903917432842,0.1542971064961365,0.5450050156644615,0.7544586233355494,1.5272850354319214,0.45673999028893614,0.8690159571812011,0.8179487756891817,0.9266796040513297,1.87294593153132,2.0438781112218183,1.2074015642275586,0.7471816527190938,1.0448548689540955,1.312708875352335,0.9555702001546824
Zone 9,0.26931049727125667,0.3374648452336838,3.607111132602651,1.6330121645002489,2.592702879829814,2.6605745130328056,1.6185466097556762,1.0972977286890226,1.2860374656618547,0.41035789550416935,0.4649988209219413,2.544157246778827,3.2689580681708144,0.7187637732551515,1.299861527305844,1.1736170985509875,1.7470420558076425,3.0735992242474968,3.0361590458942107,3.108257231090749,1.7822168773551663,1.7973914912052424,2.0496307720977573,1.7133117309077375
