,ACCESS-CM2,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-ESM1,CESM2-WACCM,CMCC-CM2-HR4,EC-Earth3-CC,FGOALS-f3-L,GFDL-ESM4,GISS-E2-1-G,IITM-ESM,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,NESM3,SAM0-UNICON,TaiESM1,CHIRPS,AMME,BMME,RMME
Afghanistan,1.4715694968375022,1.4344365801244376,1.3988677017887436,1.334919418520415,1.5375452818301631,1.1698944890980867,0.9643813837092393,1.8016778631820978,1.64585307648238,1.6297904766970979,1.7922911529135332,0.8850353031380069,1.8738558882532403,1.7414517892765773,1.2702023698399205,2.39743588028367,1.8078429912551155,1.119963880784603,0.7390928647976799,0.8014587017099345,1.606924313508687,1.4408783295261223,1.095698105193068,1.5559384043038071
Bangladesh,2.960862174903195,1.7320572441677882,0.2563600164367856,1.3303525257255724,1.227024112283473,1.160647171726771,0.6610186046180412,0.8235982153013727,0.20052885767415182,0.9168256428873622,0.9924443070424237,1.0731411572837004,0.6974620869868738,1.4264302907430444,0.4566284760074965,0.3861923484758804,0.19604968934211506,0.3998609969349145,0.7250276329578182,0.5481946925406445,0.5506831167546725,0.9085353122019711,0.8667348822071399,0.9224687888669151
Bhutan,2.603607328919144,2.8145501024247257,0.7970494603035279,2.122081649518763,1.5713713824996565,1.875140879943224,1.5328935372131536,1.6876593183845128,0.889419671270964,1.049878275340314,2.427028694563497,2.1571129111907794,1.702905964691173,1.4372208151761205,0.7020837214530959,1.4089524545576915,0.9083610201763611,1.013888743191222,1.9377716007109005,1.036432625774527,0.4543100991903988,1.5837705078651674,1.6339942777678274,1.5670292512309478
Myanmar,1.7072009572107576,0.968357713949203,0.49011547461135135,0.72303206517514,0.8380885441017882,0.6040940790802949,0.48212087600027204,0.48001858663972413,0.3152643968112073,1.592949412814115,0.578492397168545,1.914593267324283,0.627196184500401,0.8341166403032889,0.505960880221119,0.6091188071891284,0.21600917521687477,0.5208578728221767,0.6935494635594398,0.7786007763458972,0.4929646985270767,0.7739868785522503,0.6017514728072533,0.8313986804672495
Nepal,1.460823578836199,2.389763741258367,1.9162773127633244,2.271158372839542,1.679223216311977,1.987711671111409,1.50448791266342,3.1992119553419487,0.9855773841603205,0.81264548178156,2.6802190956815592,1.4071252611291747,2.06228441457107,1.4798738639559947,1.0066621871619705,1.425378024065337,2.3690982736588313,2.224983726945116,1.8632236098114858,0.6590232931798333,0.8812119697484961,1.769237618861422,1.7266487507175654,1.7834339082427075
Pakistan,0.5216789326973919,1.0209003442394922,0.5194816732884313,0.57807597024997,0.7657121044949365,0.4003819056028359,0.5160798728052385,0.694543120481879,0.4838358774434544,0.7211739575801484,0.9819506806258632,0.324181333499634,0.7415698641528808,0.6847522058079599,0.41779119046146085,0.9506762897257339,0.5455284064290711,0.3082554976467071,0.2579134005145418,0.2301016893594612,0.8723781552697842,0.5832292158553546,0.4340484679268094,0.6329561318315363
Sri Lanka,0.9436526776194649,0.7305044775129358,1.134019898154035,0.6469288215432126,1.8044511725334975,1.4067726114986343,1.3291190326464717,2.0315311660176585,1.0483237306769577,0.8756523074118698,0.22310693803112217,8.048648433313552,1.5225958234248589,0.7796510133175616,0.5213434161738834,0.3206195875120172,0.4760933351201448,1.1839835117877267,4.223061103912022,3.3754652139701173,3.025390805686853,1.6312762136088872,1.6254449971548446,1.6332199524269013
Zone 1,2.1762371680754113,2.1305180616426798,2.9251913625582926,2.2175441291190783,2.8973583597977965,2.472385367110453,2.097614061257786,4.0213271086372036,2.413623597614128,4.017329851730923,3.0979149483306205,2.1632192937505947,3.699987480299016,2.547969213336062,2.2006307329769452,3.440925931489345,3.4053400767156266,2.8019597311652893,2.2877488341398777,1.8067104985600704,1.3546640743707525,2.7410767904153595,2.2551846249208283,2.903040845580204
Zone 10,0.2031940553856316,0.5546951316976113,0.12140061700275506,0.1468482662677541,0.2512047944129009,0.3093650157434423,0.16173392490007732,0.2938788691988549,0.18873889189895904,0.24616493077046217,0.29098402417447633,2.064661143914726,0.4542808154820768,0.24662011097626907,0.07817427882196472,0.35039767909093467,0.04095558748213543,0.10839910238465153,0.6297542497049616,0.461623809177077,0.11792164264214616,0.360153764924386,0.2651751470876399,0.3918133042033014
Zone 11,0.4073939538349675,0.8952298816502432,0.21920529557892623,0.36642232485125253,0.49905600975498815,0.4560255442561562,0.36748271189231896,0.572249042085279,0.21968401384722935,0.3756026436246748,0.43753847775370003,1.8598895027764766,0.45349894759699155,0.3986919878211658,0.18008597753438846,0.40164378380759763,0.07456464708916799,0.20657523575564263,1.2215565914016766,0.6816543440236505,0.38278460922374097,0.5147025458468247,0.5183146299871586,0.5134985178000467
