,ACCESS-CM2,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-ESM1,CESM2-WACCM,CMCC-CM2-HR4,EC-Earth3-CC,FGOALS-f3-L,GFDL-ESM4,GISS-E2-1-G,IITM-ESM,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,NESM3,SAM0-UNICON,TaiESM1,CHIRPS,AMME,BMME,RMME
Zone 12,1.283967827150135,1.5596241072781367,2.620275504867938,2.7134483615548075,2.7632598289332684,2.7192017325688425,1.9305659029576616,3.065206038033104,1.739913415922343,1.7026477542492504,1.18200098460557,5.929557904046609,2.417629946057401,1.4451385584160736,1.5703438578506006,1.0310146217651017,1.2347740359957593,2.128117450452649,3.5733284550495013,3.6512651483087804,2.4691399766831665,2.313064071803176,2.5013776619962824,2.2502928750721414
Zone 13,0.15163188645402023,0.19593715859412003,0.24710235199301755,0.20273100208857722,0.26698856492957174,1.0884727959125282,0.21824325927234842,0.6582099664554596,0.2907150369696909,0.20157073533194422,0.33161623626699444,0.5210435548309759,0.36267707793379267,0.12137966888450318,0.456640584891736,0.1455709974818175,0.24700335369760024,0.49656379102967907,0.8114837428220605,0.5983269133641396,0.10347571719883197,0.3806954339602288,0.55551427699745,0.32242248628115505
Zone 14,0.17107305143164203,0.5645435691938265,0.08237750292370329,0.31083564035845884,0.1370203554502633,0.8134230235664635,0.1244839466606695,0.5419989700948761,0.1663682460088887,0.14107662619377054,0.3118352523295719,0.22621328713761915,0.3283410630458508,0.11781015293865982,0.23158222063688813,0.21493059035925366,0.2794080765882641,0.39067914635950757,0.4256990472686064,0.27476489463447507,0.01291058338135724,0.2927232331590629,0.3812047756982172,0.26322938564601145
Zone 15,4.199460731460004,2.746646639453192,11.134362265014358,3.2833647886913204,5.159896415971322,3.4510094143693397,5.333986697192202,4.545643697027726,2.144184404732026,3.7425052535929266,5.491867729889233,7.802781435618476,4.399289457693724,2.480757587107891,3.5110344254063457,4.924979856682668,3.4102638633968976,3.3394049807066994,8.341472284491497,6.682104971224975,8.837580279568284,4.806250844986141,4.78417352203014,4.81360995263814
Zone 2,2.3061098927160137,1.2221745881793336,1.8758305340200574,1.4836258588449718,2.3757422406667437,2.3301355143665425,0.9215915714003743,2.263264489817378,2.7220877473350455,5.900095265804586,0.6357177044860839,3.2069685664928853,1.8384442453145198,1.5791793919462849,2.2855063719298103,1.3157960844361283,1.4236128020587149,2.6659081899172246,2.7463942596535045,3.6952828014210333,0.6353439091914259,2.239673406040362,1.9534507152390412,2.3350809696408024
Zone 3,1.3529080291714355,1.2452307091001893,1.661667586775323,1.7126660407457528,2.234828024383751,1.1996576045738048,0.4520255173148003,2.010991996909501,0.8282773937677281,0.7298399514006432,0.32854381389593296,2.6439556686633807,0.6506952845569778,0.5059853815922125,1.147351456310613,0.8952240016371176,0.5109494538977167,1.7758027106228322,1.4134363546935962,1.139972586445309,0.46604237302405827,1.2220004783229308,1.1850273947277135,1.2343248395213369
Zone 4,0.5625586654514867,1.5927063710221816,0.47392463853738864,1.2765830538170018,0.909483725718273,1.3353917519197462,0.43367415707261653,1.5499699302460255,0.7018192128838108,0.16613411446294282,0.18608973000801018,0.9812570158770955,0.3355246732532751,0.6047760566127748,0.7762666389680088,0.4119227198494896,0.4019273038706475,1.0333204375656901,0.7757475353073768,0.620062538589811,0.05200662459270136,0.7564570135516826,0.9195326274169502,0.7020984755965936
Zone 5,0.5830960434551545,1.7293409805157849,0.3991271890706946,0.9066194655329363,0.5777729320330771,1.669296916967026,0.5399227659421667,1.4152062047873224,0.6243221284443913,0.21378457927195424,0.28492996231889134,0.5938298529976,0.4126171239097774,0.6459371182637992,0.9111614598258417,0.3327395328792566,0.7653343671557188,1.2014893653184635,0.8404813513851236,0.6525264744015989,0.03630701140215739,0.764976790723829,0.9734963919306189,0.6954702569882322
Zone 6,0.702954012759643,2.1192451397023095,0.25961567765811006,0.7758077605555029,0.3853780858770615,1.3493610071784263,0.5265974638375032,1.0749603847115965,0.716793682699322,0.4718454982799302,0.3829376412945065,0.5191010669378293,0.5692016076884329,0.5602534133505199,0.6786769609881655,0.45913772461457486,0.7315661863974082,1.2522469534102094,0.7965512023305356,0.5619254536478834,0.10308083043887246,0.7447078461959735,0.8253988789780266,0.7178108352686225
Zone 7,0.5276686307878855,1.484728120522621,0.7696054998142663,1.788498296798549,1.435947927961534,1.1667385472900667,0.6144118321835257,1.7944102711615424,0.7937372433158307,0.23686827719360687,0.4010199775886319,2.025641982185326,0.7891932231478603,0.504468644751598,0.506053862020004,0.43950192758013024,0.4401452001690586,1.100790281296374,1.2263963718987136,0.9653793117702856,0.37721229987185767,0.9505602714718705,1.0604197820381716,0.9139404346164368
Zone 8,0.34328159395792124,1.2242383316370549,0.37327506918590453,0.6034545747148885,0.4922803469580855,1.646253289512396,0.35248179423037346,0.9645665093551157,0.39952389527434556,0.10621419662223375,0.3064711515285279,0.752788661840737,0.4942650732152451,0.4496771669930366,0.4547025128195015,0.29621641978561364,0.521346682018538,0.7694005758307347,0.8534990881833897,0.6276794818914571,0.12158666481398406,0.601580820777755,0.7820782518921098,0.5414150104063034
Zone 9,0.29302432565841047,0.7410558335479532,0.7617313057812485,0.7491488258261507,1.003613004329056,1.4782253426666756,0.5706204394726558,0.8330234998446852,0.5816511680061712,0.1402276653232874,0.3656135376456741,1.6316813846533593,0.6896381290891407,0.4143332270318806,0.4485758811375842,0.3057225634449122,0.4945739428227187,0.9088765968522656,1.2801487984165556,0.9911962097529045,0.44668830081276073,0.7341340840651644,0.9053438575039244,0.6770641595855779
