,ACCESS-CM2,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-ESM1,CESM2-WACCM,CMCC-CM2-HR4,EC-Earth3-CC,FGOALS-f3-L,GFDL-ESM4,GISS-E2-1-G,IITM-ESM,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,NESM3,SAM0-UNICON,TaiESM1,CHIRPS,AMME,BMME,RMME
Zone 12,0.465260342264008,0.5238935953671149,0.14507883025413196,0.15055394914998477,0.2798264535024914,0.4788354707353452,0.3440584402998986,0.5186723203736173,0.15041158626156523,0.29574575482153015,0.6104327766940019,2.1994045819681816,0.2105220875310178,0.5355365512980487,0.208386565395595,0.3195054500677104,0.059506279926786934,0.10414402640324569,0.6975144330265405,0.8877077272644402,0.16697455155097043,0.45924986113026284,0.3758697717214728,0.4870432242665261
Zone 13,0.08642729558806217,0.02814171847968298,0.06822298167271464,0.043690024062100444,0.0659073079813684,0.3144318379181373,0.06117675819471027,0.10815426783720584,0.06737925454493546,0.1144359622139802,0.08997626272921344,0.28404343731948634,0.05492993262175111,0.08844248379029838,0.014265261348727283,0.048152480097240144,0.0054425416261780785,0.02901723971774716,0.11975209292016595,0.15197770987957643,0.007063575210659883,0.09219834252716404,0.11066319488876819,0.08604339173996267
Zone 14,0.1471223390261256,0.5742265836764149,0.34062162970608084,0.1235139317711677,0.12875499377920346,0.489333299443967,0.21957402600501955,0.12495946194895395,0.13717335618170012,0.1716046636481158,0.2889736461836495,0.18803075979596184,0.17706120368998116,0.19130302540613828,0.026473000968539245,0.15680271937924475,0.09541024196807772,0.11369966725827824,0.21230794304400658,0.13888814774073607,0.0955473424596005,0.20229173203106807,0.21424044024653996,0.19830882929257745
Zone 15,0.341691355739011,0.24919014621526217,1.2615569222191307,0.0922975170491038,0.5290509221584431,0.1951847923242789,0.31027438952561054,0.35492668926327925,0.35889320038757644,0.36291630952880094,0.7414880465532812,2.3059864980121008,0.32160748308484627,0.31299771713738145,0.2955760948777411,1.234830876885332,0.1627001267742192,0.37331706284101157,0.775746778796716,1.632377205478972,1.0423293048445281,0.6106305067426049,0.33381591451469006,0.7029020374852433
Zone 2,2.04961455016888,1.3320635509824126,1.0639759198292567,1.3301976118946248,1.4923910130737967,1.0016021076984665,1.0305081139463963,1.2149408741606795,1.2427411158293118,2.8733388820605144,0.9055445299421178,2.253762625644335,1.3025271890551537,1.5398042993312566,1.0003917386562398,0.8151751049585038,1.0874489780251348,1.7592752204902447,1.6268590608430487,1.539209522004801,0.4442793498842718,1.4230686004297586,1.197911726607755,1.4981208917037598
Zone 3,1.2517587616030943,1.1503049526187596,0.1881938058063351,1.0230420088639693,0.7102263527893656,0.7668183566805523,0.4872095481291167,1.080790601161568,0.4263635722043833,0.34568712643936195,0.6192650321459107,1.0208597481462496,0.3980451301992016,0.9273186344324635,0.2242692249974291,0.5273319117761005,0.23425331979968483,0.6743390044064332,0.6628275526085227,0.35887203288026986,0.36801326825748154,0.6538888338844386,0.632833338255918,0.660907332427279
Zone 4,1.0520804579570842,1.904919418020425,0.2574860939579961,1.045223888783891,0.6733087206963579,1.4251577447385146,0.8006219675913465,1.5821301987722034,0.5822567217634093,0.1254307623046101,0.8919532396250043,1.1722484879822255,0.5535039691582665,1.2672029203197237,0.30811694215880364,0.5744777402084498,0.28454920299561615,0.8350090328297552,0.665702699760844,0.44505318551475753,0.46774784084170523,0.8223216697569642,0.84896464860668,0.813440676807059
Zone 5,1.0628410876432568,2.213507652661359,0.862516179089609,0.6347057599593628,0.6467415938048505,1.2439420553197948,0.8683142273325223,1.063618424145346,0.6773779323416972,0.3855789168850911,1.1403413336929564,1.0049788629241756,0.5728933469321418,1.2851188783895324,0.36647345177019486,0.4943352744002616,0.6826846312592183,0.8079612073132457,0.47684365152476055,0.5855009724483997,0.761559033374458,0.8538137719918888,0.7180558291813272,0.8990664195954094
Zone 6,1.0887185322813762,2.2697876576412583,1.561070378486998,0.4592344080257788,0.657579349357182,1.0078011666977078,0.9625832271391908,0.8563367799197199,0.7841382862081677,0.7872066047363361,1.0189473410920151,0.8467429467480724,1.1085104448650331,1.0599632613634498,0.4499305419091962,0.656713926264537,1.0868836576734955,0.7402682694855864,0.554554286177857,0.4294440650357514,0.7731607611430836,0.9193207565554353,0.6868207259899461,0.9968207667439318
Zone 7,0.8107635709867944,1.361874817662337,0.21173357970896273,0.6984608347738176,0.5016595038499112,0.6956370308307123,0.6548203023975586,0.8131391765319131,0.4823091613209717,0.11997174512383904,1.5719212935189228,1.3670919537474202,0.355034330709475,0.9394154180695131,0.15762756383913676,0.5585355540653316,0.10206668425713357,0.523284731587041,0.544757193222289,0.45835708930792846,0.5122409181030481,0.6464230767755504,0.5502605850127028,0.6784772406964995
Zone 8,0.35092328259165084,0.8575428699014913,0.3244298415162533,0.28541207727019774,0.30927885299909846,0.8832467487353731,0.5181193770457585,0.47474306529772875,0.4405294101906736,0.10709936635646022,0.6703917251278546,0.8094106731269196,0.3138735262853037,0.46064028367430965,0.07198165695607496,0.26507662780562635,0.0893776115821877,0.2253647375071193,0.25802639357407786,0.4896394261425422,0.4307230893698046,0.4102553776843351,0.4033572507162964,0.41255475334034797
Zone 9,0.15155324956694677,0.30932713440882437,0.14693131825745967,0.11244378063592911,0.18044745944837143,0.5500117245221975,0.33644797234622165,0.28354583385363913,0.3054144227673843,0.08440068704476561,0.46123768529914305,1.1276958421209022,0.18220735673927096,0.18183054852361422,0.05201853906052972,0.20441820986690157,0.01161553052341378,0.09309129113962143,0.2181735740130421,0.3511931462264753,0.16127164038171624,0.26720026531823265,0.253819118115584,0.2716606477191155
