Afghanistan,Bangladesh,Bhutan,Myanmar,Nepal,Pakistan,Sri Lanka,Zone 1,Zone 10,Zone 11,Zone 12,Zone 13,Zone 14,Zone 15,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Zone 7,Zone 8,Zone 9,year,month
0.9234376961262601,0.6208726383691031,1.1023366006969884,0.4727891812116809,1.4354236245552143,0.4149252085136149,3.1363591535655186,1.9283525067160117,0.41876092998947057,0.8496364780802448,0.3758697717214728,0.11066319488876819,0.21424044024653996,0.33381591451469,1.197911726607755,0.632833338255918,0.84896464860668,0.718055829181327,0.686820725989946,0.5502605850127028,0.4033572507162964,0.253819118115584,1997.5,1
1.0956981051930683,0.8667348822071398,1.6339942777678274,0.6017514728072532,1.7266487507175654,0.43404846792680946,1.6254449971548446,2.255184624920828,0.26517514708763995,0.5183146299871586,0.2988679390764257,0.03831678842184237,0.0904118367561297,0.14586562358174274,1.8152938371080207,0.8087743575310158,0.84432045034636,0.6067524782930149,0.5622857957110236,0.5766615690671975,0.2764009275011296,0.1455759990790914,1997.5,2
1.3783929409457316,0.8869722592574819,1.7098029537832695,0.7943471487462772,1.543429097655881,0.5084753282954083,1.4710977984705795,2.777420862879937,0.34798139161029706,0.44096898713039223,0.47943629759461226,0.013250897196422359,0.05174062386230981,0.4358330532411153,2.1057654778360737,0.6975532464092524,0.5703386048871815,0.34575300081747395,0.42402129519602855,0.4760194159317421,0.14887117074453926,0.1096045305460103,1997.5,3
1.453542231505044,1.7172722273802061,2.7291259560025978,1.7178507639080163,1.361199162990809,0.5972061241900277,3.1737326375152595,2.8885913522751747,0.8424260416807047,0.8863181242332708,1.2714974789569333,0.03734274839287286,0.0937725845300616,1.1816124769632583,3.9663909008749405,0.9805964250491082,0.5061056668820788,0.3083307508739306,0.4920274548172956,0.5950870545893515,0.1648157851149398,0.19635901617996623,1997.5,4
0.9198322991027043,3.8779962975236355,6.020289455109928,5.411127590001335,1.559239704374712,0.4446581490536034,4.795210763808155,1.9818852242568559,1.35229733824167,1.4183075720038618,1.8031242232626488,0.05445457880410147,0.16456831625901625,6.124131160841235,8.172944147006907,2.1572619230773857,0.9580279235394797,0.34412970932920467,0.4608747523272412,0.948941981869009,0.19934876457351045,0.2631820385326777,1997.5,5
0.2622268080797896,9.587736820352958,14.329291149794614,13.170304193640023,5.920470793088148,0.44298105047625613,5.881183804633457,1.8398659931279777,5.101580079404729,4.334860372245708,8.100180262265134,1.299519399018738,0.6149022845751366,9.541395765948943,13.060497100216743,7.476511271760934,4.802310815180489,2.108201507812147,1.2405976616476688,4.3047068348779725,1.763921351424842,3.2839808240172803,1997.5,6
0.2443662586628306,12.097570308674888,18.897867295324026,11.90908220937084,14.084457003055988,1.3471935448398695,7.930933203230067,3.8131374081262415,7.9181477411754715,6.605028887599873,14.453714486283854,4.850804228383568,2.3442998585014396,10.38011735961238,13.08168235924426,11.781401198719982,10.723768822173891,6.904132285962812,3.7687841353296516,9.384866230888944,6.186675809198431,8.640119944393877,1997.5,7
0.25146654812645775,10.842258990885702,12.430196561613378,11.368169010565099,13.073997942248042,1.550065579752737,8.839844564821878,4.122314306540694,7.523055436756842,7.04997523202949,13.041283568455606,4.942470589482607,2.937533146221645,13.178380676361217,10.191015320853612,11.035796182909891,10.412722333493182,7.495619301195557,4.258683187280847,9.806169503825826,7.302160387639989,8.459843491692968,1997.5,8
0.22232015482069886,8.841913669016588,9.382775655587473,9.092907497832007,6.812165391072706,0.8649160239575507,8.335155422651289,2.7459234108896604,5.34821965989838,5.928961546008319,7.196396904938091,2.871326753756006,1.5768356687518315,12.961218797667875,9.167628616941235,8.915292950871304,6.612620389132569,4.416972758339478,2.5412696165763458,6.7367671913991884,4.175996011348026,4.922962382044035,1997.5,9
0.49288832715610353,3.7064864368540777,3.738633477050534,3.9123846680023955,2.384057989325941,0.4027033300388225,9.271021306433113,2.1650194042922077,4.294096347327616,5.497282294471395,5.067905272803366,0.9254288938002913,0.48258446279073786,8.993823021482157,5.193467185558444,3.8388691126027754,2.256223991666233,1.4551104348514288,0.9561565309432822,2.9436537164173564,1.3127088753523355,2.049630772097757,1997.5,10
0.9851825127132152,1.1018143483540135,1.356334358779534,1.285659469360429,1.7127074390810952,0.5452099124669483,9.539478240272324,2.345074553846628,2.3628449643573335,3.9450968171445755,2.501377661996283,0.55551427699745,0.38120477569821726,4.78417352203014,1.9534507152390408,1.1850273947277135,0.9195326274169501,0.9734963919306189,0.8253988789780267,1.0604197820381718,0.7820782518921098,0.9053438575039244,1997.5,11
0.9032162830413796,0.7016348510399064,1.17127838554206,0.5369493661739773,1.6930940436762125,0.3774850440566019,5.882006268110344,2.017110707528922,0.8535279788049194,1.762752861227361,0.882926167237331,0.25706571606408557,0.2415199375693875,1.2085038354848068,1.207744219891341,0.7631570965935977,0.9347557471904954,0.9241543988659682,0.7499100814596377,0.6661968338819922,0.6092452252602905,0.45927963438903346,1997.5,12
