time,Afghanistan,Bangladesh,Bhutan,Myanmar,Nepal,Pakistan,Sri Lanka,Zone 1,Zone 10,Zone 11,Zone 12,Zone 13,Zone 14,Zone 15,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Zone 7,Zone 8,Zone 9
2015-01,0.4636393803537183,0.022939108682597152,0.16579895614327705,0.08890416710715066,0.16371213526380332,0.0861983593467355,1.4600440105347086,0.8838920889461064,0.0990505553367129,0.2518796133073239,0.08299201107276015,3.7229354741232814e-05,0.0009316145318457638,0.10596259389539256,0.6241014484399552,0.04348205893974965,0.01162425063758245,0.0770640855860882,0.1344178984352538,0.009455129407829603,0.00304747542971705,0.0076210714161071
2015-02,1.0352539909090548,0.03093014898116285,0.5511664595768945,0.1580563403356462,1.3970145878111817,0.4863058034536858,1.310699817685935,2.9400725066285935,0.0825199204670869,0.17201421041087095,0.1555088334936792,0.02526509818058265,0.08014602616560265,0.1800197538879803,0.6870961895064285,0.0584732518113716,0.11909240548942195,0.41395705345983425,0.8659286897913814,0.0500710777099031,0.0619228114905497,0.03738359111646705
2015-03,0.660909460193517,1.1661525178013314,0.8800480362795737,1.3075261506826887,0.9091983059078377,0.2782325485072312,1.2658642470511203,2.4194641006131206,0.08359320291047741,0.2767190528222073,0.1056482643426924,0.000413345939914782,0.00291766629793455,0.105253956098486,2.9926809198801876,0.9199435001200111,0.28945790953485384,0.06727023100499566,0.210509596407005,0.352500555938613,0.00861047349540595,0.010263825085031032
2015-04,0.4462670952899002,0.4933685717716931,1.1660217097995507,0.851118393477665,0.531145884270438,0.11592863182401819,1.8967210955600138,1.474341128088252,0.20240644322230056,0.21943526786593437,0.44784406833414503,0.0014639194613572,0.0046766286110047,0.5709428412956133,2.7945166852259877,0.0424089166213792,0.02825002166293395,0.03183030273795565,0.07611136160363205,0.0646947590678896,0.00821510416050805,0.04359803844980645
2015-05,0.48077217599075506,10.23983368441964,6.122025241688581,4.331336659137762,2.693302052036353,0.2112808902742254,6.225401691011582,1.5411403527545042,1.1928107230937066,1.9540904724277761,1.8452876565636922,0.027301141247207547,0.12012913257930805,4.588349308352523,8.639125343522931,6.964368735094893,3.821425775304261,0.6733080522363096,0.2763702608073556,3.1916060840435883,0.47547654446201243,0.34180835761896045
2015-06,0.22664302308814577,12.06963777294219,9.774469104180527,10.49724647282937,4.102010209520143,0.7735226522661502,4.958799162757234,1.63643554699312,3.800749029194816,3.9165290338784837,6.243024035295839,1.3300440130192073,1.9339411403635363,13.360241900891298,11.957569356117103,5.576922132554289,2.882469427973568,1.0801653037703876,0.9315826051470626,5.460358898848143,2.434392997106585,2.944194002398874
2015-07,0.0874803529337494,14.170340976278379,15.175493139435943,11.367654487184751,9.132773783886575,0.7784132986544393,7.861204110989092,3.6607246822921438,5.113243118584252,4.633449369651058,9.265568767071748,1.6092412888605883,1.2054367879645242,8.796951889907973,13.14415442220068,14.443944399084145,11.655393077458863,6.9586851272932595,3.677869179441295,8.60408901400112,3.5001697816384687,5.824898021147796
2015-08,0.11183534086195555,7.195809425077991,9.51295583723775,12.266938560579167,8.788666852534792,2.0353419357313025,4.862190399522751,4.618503494050754,5.870121525001613,5.901508173216186,13.709311683109105,5.920913499902055,6.131423946945596,15.95510868592512,8.586634046296744,10.012595022622403,9.609516027657582,7.156388628310642,6.475899686575377,11.216306238312121,8.543509200859827,10.201735971753479
2015-09,0.2671651921446424,5.393917393647108,6.527759803687257,6.419287591280451,7.210362375698113,2.2342420944710195,7.049206917228811,3.71673847987274,4.515532854650835,6.335652859607441,7.2687023181075485,3.899030382389117,2.0802707942360685,12.991238093620801,8.336067172038105,7.256157884761869,9.767258970899242,4.340644339978949,2.827664095963258,7.117461880284189,3.5855988323192927,5.14685670540162
2015-10,0.8914904023400838,3.598395592030947,2.4433428501515504,3.643583660510018,1.4396139349473294,0.4183308428099223,12.73433375584548,2.143942801633946,2.7016221205190014,4.654641842454605,3.545903336318044,0.0815460896684157,0.08844560914785206,6.429700655377163,5.107234338488094,3.1487867839141863,1.4241214070807817,0.825480915886873,0.5681410394737367,1.8554241365032156,0.49633185831877547,0.5822342643879167
