time,Afghanistan,Bangladesh,Bhutan,Myanmar,Nepal,Pakistan,Sri Lanka,Zone 1,Zone 10,Zone 11,Zone 12,Zone 13,Zone 14,Zone 15,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Zone 7,Zone 8,Zone 9
1981-01,0.964861834940507,0.07655484787035839,0.25220469399573575,0.3187625006767446,2.220842089484774,0.130837483680008,2.1063672260788717,0.9680370913896652,0.3343918358016459,0.5305825558856927,0.12979889393547528,0.0002997873143259231,0.00011801276125803425,0.1817611498699991,0.7024031258493406,0.055104523661952974,0.6166024911639004,0.15954042670949878,0.021146074277963216,0.1647052166096858,0.0595793630268759,0.053260814099147416
1981-02,1.0736345142896653,0.12508593380971422,0.7126603655924543,0.2478757794516466,0.35121646658873534,0.31939157142918334,1.2493653700221323,1.712497055721322,0.1308452458811721,0.253045232025865,0.07512306399558343,0.002132000014936517,0.0063641694670361106,0.0557776644200204,0.5383348579206635,0.08831561940155554,0.009238165479005056,0.018569046031080727,0.17478509827293945,0.013969758696652394,0.00013622026376678594,0.0008833432898062069
1981-03,3.345782066667198,0.14133478106731914,0.386338799944496,0.3043295370297901,1.3952505677220262,1.4299931266733572,1.2172011526854465,6.021315267707979,0.08750074840077245,0.11679936371104448,0.4373070976225136,0.002223583919451668,0.08685909660243851,0.0910042181567409,0.46115712068554426,0.06113139471779048,0.14423294995205124,0.24288112355634622,0.7349882782521232,0.060249673156794706,0.12021639145518767,0.027479643743568236
1981-04,2.7589996142251034,3.3005867892195693,4.516986504429959,2.984077614065544,1.647979898770508,1.083002046758092,4.650639805477111,3.9804419755611478,1.2844349808702562,0.9141570713219542,1.864196818288354,0.02928410951146833,0.1562771692109282,0.9858171905216316,8.201580223261022,2.6435631691128956,1.2987519450208702,0.19688690176329707,0.43930372273094137,1.7761107951823112,0.07049106608976868,0.11815216699627103
1981-05,2.0105601513171214,1.82728483275591,5.0789759617473464,3.2501961731652123,1.1562744411289103,0.6673249579237968,8.827820437724556,4.6948497500503255,1.571923143574994,1.9214788541466987,2.712512240223076,0.11823679463532238,0.11918038299124123,4.522678594803441,9.909318579949241,1.338352851962554,0.1284900650257114,0.27829354451179356,0.6545294013349944,1.0330505569316808,0.5020299842581148,0.3472998604047461
1981-06,0.8332194636600038,6.434113103627228,19.247866718558402,10.027906116922944,10.993847853322785,0.17210854054365246,5.875121442368256,1.867312948903293,7.695601114060031,6.015427636946617,11.700949235816095,0.37411780321538834,0.12428358405993364,22.80578787903744,13.605812523849481,7.358781605725437,7.951106823497511,2.8181217030422507,0.6317773270943282,4.745731898200965,2.2858454650959175,3.6629878204111557
1981-07,0.14845396481944054,9.6178177485326,25.48272098041632,11.989476883575188,22.885599435535134,0.6225381326650372,5.594036121619867,4.905508509429743,7.954583441233755,7.459070342674009,14.539997250535679,3.4219799618585927,1.1333738042230836,7.765629356726996,9.950386948368545,10.821613128061168,6.977706596870086,3.8498490478999687,4.2086698328388294,10.818151301667244,5.265419897127683,9.034240316743134
1981-08,0.07222841429891493,9.12752379345086,12.512719108721088,13.893890910544602,23.236668249920434,0.5142851905727733,8.680532845898924,4.896526864222604,8.303846934575855,7.838751980450913,12.317948373380156,2.767400621135793,1.7239616610580315,10.35570665029536,10.719030173757771,9.299048218816361,8.156166623186216,7.215178172627704,3.8526012888442818,13.178067870865865,7.09791827754648,12.754115001440816
1981-09,0.36962635118824,3.5565852218021003,6.751976394443775,7.150178389824231,10.45086071127793,2.5545421595817177,10.1229022059105,7.017872429096307,7.3148016066448545,6.993144776371924,8.3170449716258,4.7436203670791075,4.57535413632252,15.17709413543328,6.2623940812767565,3.1694303496624356,3.3766280015489794,7.739634879231658,7.186758397199361,7.403313022487972,10.014414501373746,13.510485951552932
1981-10,0.22513326067710077,1.998321241676771,7.005231101880739,1.8661721219432554,5.484346063624671,0.3224152163769086,15.283030330899361,1.7392532576697448,5.839639902617234,5.919234760179369,4.039084066316717,0.6387783735196231,0.4721675319147631,8.39025858789683,6.950635213300723,2.4312592030037217,3.1324445935024405,1.5399842335188756,1.0118860888839913,1.6800252125831328,0.9285873299268135,1.4043741217610657
1981-11,0.6624132583677063,2.3949402004822895,1.5754495509609125,1.1324539327029022,0.2742362692281733,0.06619300775245203,12.58766619837192,0.37253692974578884,3.3698552725201654,3.8245218648600185,2.420730369485682,0.7371333911583127,0.0052386064323385875,1.6442147141788164,3.059634745242713,2.395534599818348,0.42875459192146137,0.11675026560526804,0.018042578559293646,1.3623775106721687,0.6931282687326928,2.637167181218274
1981-12,2.3006013387339403,0.2220588382337718,0.0793449565153423,0.17876570796605704,0.4260627132824134,0.8360420425783377,1.4800185229978515,3.4327834266476756,0.3930584051539137,0.576694459520825,0.32959307939563603,0.1551326039558868,0.1919034814815746,0.2479832225799333,0.7008026598024044,0.244595549047517,0.02640849165447075,0.20369734222868013,0.42945268723253077,0.13936567242425155,0.24157602668719846,0.26227634523092985
