time,Afghanistan_corrected,Bangladesh_corrected,Bhutan_corrected,Myanmar_corrected,Nepal_corrected,Pakistan_corrected,Sri Lanka_corrected,Zone 1_corrected,Zone 10_corrected,Zone 11_corrected,Zone 12_corrected,Zone 13_corrected,Zone 14_corrected,Zone 15_corrected,Zone 2_corrected,Zone 3_corrected,Zone 4_corrected,Zone 5_corrected,Zone 6_corrected,Zone 7_corrected,Zone 8_corrected,Zone 9_corrected
2025-01-01,-2.0623402158976596,17.63132665153175,8.916754537224511,18.828091108556283,1.8629706680280191,10.271493955906585,24.78833521879103,-12.082236237902551,24.604972177266337,23.435042708400406,24.37419866421288,20.855915986089258,15.073479643273163,26.404018920034034,10.532059519369263,17.98877735783914,16.37713260251819,14.410609054691422,11.021857611781359,19.08438937618843,17.4612884205045,22.413584431710643
2025-02-01,1.7845871575612506,20.59965979016933,10.568803713338953,19.354373869987263,2.0884755954726955,14.585181212923205,25.877228461298,-10.222336897885185,24.713056826227348,24.580447058504056,25.58408962664031,23.322598831302717,19.97027572330147,26.535352153213665,12.656674593247683,21.345446614574517,19.23965847691833,18.190379326137453,14.84100846001493,21.649874184028203,20.859488886826785,23.95568146608332
2025-03-01,6.533294442489495,24.944549641206713,13.536261679201196,24.503830831402514,5.981111685119778,17.20556845003798,26.47912341691181,-6.010878354420856,27.81393058043667,27.788760618063563,27.14988650869556,25.92338816872088,23.708166688791216,26.841758512867568,15.970933754492581,26.038513540641542,23.780703017652524,20.385360656443094,17.59007256152272,26.417443220877544,24.053242115380595,26.115910443474412
2025-04-01,12.445922668130349,27.05716380591005,16.16945523761042,25.88623344014486,10.727241375708193,24.24400544267774,26.668450903086182,-0.7396060842845228,29.796822345784705,30.083973656181097,27.57151011921602,31.079000289129237,30.234315966714846,27.739289026563114,18.512294701202727,28.734914244446475,29.17756420290452,28.163885659750818,27.323763683077296,30.064747302229215,30.401299648856856,30.65054315995274
2025-05-01,18.48139993336722,27.447885278069663,17.675107304242992,26.053184055586286,13.215787521293757,28.549053580480553,26.675487631305327,3.2771573486045917,29.244671435948526,31.353758766820956,27.26017887750161,32.42997310894296,32.94888403947923,28.05086859414467,20.13018941719449,28.396648711634302,29.364295783825245,29.989646615156808,29.530627024851473,30.53724155387835,32.2691754199346,32.24745165771222
2025-06-01,24.34345685347117,27.001609600951234,20.39909069739738,24.936102516409402,16.07848315530501,30.87865794966401,26.652799211590615,7.794253729483926,26.48330884629235,29.618545289183174,25.190449439108917,30.93311967826315,33.659089160999066,27.556047635429586,21.89732887336097,28.45119006109171,28.85288958987652,30.021918797564435,31.478295096410946,28.22533486106893,30.98115953573283,28.9809583194057
2025-07-01,25.60723429901085,27.058721297516527,20.49893575416659,24.800560810223004,17.009514451125206,30.542942926142388,26.648433438605824,11.046604436038047,24.985880618284924,27.964263620565394,24.645652405638636,29.03143384690211,32.06564821092191,27.267591176561073,21.95205217139812,28.091905146783766,28.51669473688038,28.414271764163818,28.97264705723627,26.57062913822901,28.21784097954835,26.040014626076992
2025-08-01,24.133084705510605,27.152768320139767,20.465187014362343,24.32681324284587,16.86510915760977,29.891507073921286,26.51616461528718,10.845985081348442,24.931215164333462,27.66249324059135,24.459922053238206,27.87469626997459,29.542642302169966,26.95407748807197,22.009568861905336,27.95336737126128,27.928431742466092,27.457925155721288,28.554001991145004,26.197127264808902,26.65772907399185,25.389149503028474
2025-09-01,19.132226744908472,26.56028115521622,19.776098697470868,24.09921802703067,15.517364152408527,28.020884970532602,26.458665406978163,8.405473670422824,24.78320926198684,27.254449344521955,24.688231049138018,27.865905496768647,30.054151320136903,26.54433651638846,21.518132514711233,26.796040232732366,27.756470518093384,27.418668979809137,27.38789719208046,26.032620402983124,26.657049256329813,25.38616089901854
2025-10-01,12.887207053327815,25.719265979641605,17.862450196034224,23.68857506308423,12.04025328045477,23.067312451351555,26.19209511113113,-1.0918838116740948,24.801550203937218,26.69787995116641,25.074908302264394,27.905828273689178,27.817435941075356,27.039331304070615,19.771029066104358,26.747542641875707,25.606005573838956,24.99518770364419,23.62314490639752,25.32429291135536,25.685094424802482,25.4412019484169
2025-11-01,5.453627685622466,22.045374882640417,13.513687783492387,21.5357095368157,7.491817889165565,16.57753730531644,25.14412855870033,-5.823027032232445,23.865692272906045,24.602078788463906,25.25340392158056,24.60539270562029,21.435893717357427,27.032951303722335,14.930888073976153,22.28946436305,20.788778227068807,19.385426964187143,18.368541973010494,22.325356543541833,21.411183482766063,23.876264252343354
2025-12-01,2.3155910477651336,18.91777034146823,10.57872435097215,19.11287975663437,1.9721350284712964,10.367054024883886,24.720134687768596,-11.463955157373514,22.87997340532458,23.375039661843715,24.52116977673769,21.269172430099456,15.591163546131797,26.415153024552502,12.318044050992713,19.110602950523763,16.901343503250306,14.805639217555505,12.050090157245092,19.50117714070962,17.35417961072225,22.03056742316104
2026-01-01,0.9770651452958525,17.700253079688217,9.571477960462367,18.795592342313697,1.8046053344795936,12.708826398147632,24.854870072460393,-11.974401910545199,23.386112664409975,23.44866855571102,25.14462697001046,22.607065226772658,15.646634386533526,26.425879507171267,10.652314652703671,17.936038146844286,16.203594290703883,14.766314451506812,11.022192581507545,19.40088562703859,17.36619209700564,22.916055658931462
2026-02-01,1.3893300908492368,20.60648154314085,10.452054191684736,21.221662628648392,2.1577185945603023,14.036579313338239,25.865956716550755,-10.470263151090874,24.62188978522761,24.559695878956667,25.58408962664031,22.995987875022955,20.198328537803558,26.526803025767062,12.416605566462776,21.262211241197047,19.079742415078965,17.28730066062944,14.005391347066853,22.022463050469465,20.28944323242449,23.91164664249554
2026-03-01,5.511263898504307,24.947466190083823,13.424453816886082,24.239328199982527,5.929129533963952,16.988815193897157,26.39145343274224,-6.010878354420856,28.1696556464482,27.74297598639925,27.36035229876165,26.420979676201412,23.708166688791216,26.850011490313904,15.851022147810266,25.883707801751044,23.780703017652524,20.139154783997295,17.66291047396173,26.326061942440603,25.46459909321712,27.941206823853403
2026-04-01,12.591480354390526,26.737833369075712,16.730299509442208,25.911875187951733,10.838083876663491,24.431591974605638,26.681380279809645,-0.7348583563872101,29.796822345784705,29.70663351169112,27.57385772690351,31.074791597026323,30.21675596672204,28.311555537652865,18.168089186624467,28.81693184847151,29.17756420290452,28.07265127234705,25.786055251267452,30.07547606945745,30.441228652478095,30.82375902912928
2026-05-01,18.179689304755172,27.359736357819543,17.79028334058789,25.83383451457531,13.222575355412348,28.54255709914493,26.738090369017137,3.3008592458283736,29.730607474224943,30.214681476675718,27.326110247204383,31.366031693400757,33.90791403838592,27.809066277671068,19.750318776977615,28.42887224656072,29.213666101387766,29.9847580683977,30.011646580040264,30.005722194202637,32.87861417246037,32.17807375196912
2026-06-01,23.06515483252576,27.05217099588149,20.365324700110623,24.479457488888688,16.03581933044423,30.947839170259066,26.63972842493245,10.810333766133533,26.479506730410243,29.93267970462277,25.124753529830336,30.9394787368931,33.62163943923829,27.577508727729175,21.580999839931618,28.425314919975825,28.97528758920078,30.023620786191103,31.76508145747252,28.74112627358248,32.39194635419994,28.21396104207463
2026-07-01,25.60723429901085,27.092025533550387,20.49893575416659,24.38346221328494,16.93262121124643,30.394693553371397,26.479610405298285,11.697502691166873,24.943183051602524,27.81405368796238,24.563112275463325,28.901964438747033,31.931144565726058,27.117839179344223,21.843962618247428,28.115705856029628,28.24923912795687,28.4789066065294,29.002624856902113,26.287970957935737,28.03080641537505,26.176102629273032
2026-08-01,23.244598074273103,27.156890197587508,20.6143287385852,24.221594558607617,16.86336739384713,28.76785114684806,26.50326645715956,10.979903341418915,24.86967127375639,27.550195965378244,24.237749962867383,27.473485802605634,29.992507271629165,26.985132657358918,22.086089706638496,27.999413181598825,27.944897102490607,27.573420272822183,27.744002741020765,26.176739374471058,25.911199076323555,24.98466369184687
2026-09-01,19.724604680926948,27.091461117090283,19.899491049394502,24.28919235340636,15.707295050888463,28.118372375164085,26.17582050362635,8.663367225383094,24.87450997722256,27.305608333812962,24.712909805679587,27.70342269145306,30.061153060897478,26.77887268774871,21.553058971646493,27.648247848670362,27.779469659578776,27.440393725546663,27.58823984723763,26.072389967720877,26.607429805774604,25.350823907553323
2026-10-01,12.36313638438824,25.48287501487481,17.062520722295293,23.115469197282856,11.824376849494449,22.76394465399959,26.00960203022932,1.112508763815353,24.727112205917294,26.78738911756861,25.15129600261917,27.949307728304845,28.112733562254483,26.725134449594243,18.95045833655628,26.336500438705492,25.524364700356987,24.493448517576436,23.936485973923332,25.338998964296316,25.807699828792437,25.31138513261525
2026-11-01,4.693881076644182,21.958737501449637,13.528056539732596,21.24136054566895,6.8540466617127915,16.561506171413036,25.109237066240134,-5.476015851013013,23.95427515665991,24.53908683846386,25.15409843066469,25.36270713180388,21.451601877572493,27.013766761628485,14.838947607984519,22.300458500292883,21.296358781510847,19.516308424729463,18.376548061048695,22.189728525589306,21.411183482766063,23.913066272506885
2026-12-01,1.3716820962583298,18.870642434019306,10.079552379953288,18.943398341801064,1.976599807685375,12.620892489766375,24.923713172272393,-11.295528161630397,22.825908649382406,23.373098276054503,24.276608902258523,19.980560910613473,15.800909913347423,26.40112805660971,12.18675718529642,19.211633399837993,16.880980420338716,14.574906334160136,11.859411404021548,18.955419149614944,17.02410698318371,21.257165869508295
