Scenario,Model,Zone,RMSE,MAE,R2
SSP245,SVR,Zone 4,5.864587534457213,4.720038778112284,-0.0975812512264107
SSP245,SVR,Zone 5,6.719166795044307,5.4986447043602995,-0.10474379024370317
SSP245,SVR,Zone 6,7.3442591855721195,6.199425462337022,-0.06989631566100818
SSP245,SVR,Zone 7,4.51621596218035,3.67200899005377,-0.016228633542562987
SSP245,SVR,Zone 8,5.917363313188988,4.6243559256593985,-0.04257323628921572
SSP245,SVR,Zone 9,3.8388279035401642,3.086491825919783,-0.007363055876837166
SSP245,XGBoost,Afghanistan,2.244563170797997,1.6999969331167595,0.9410141399668372
SSP245,XGBoost,Bangladesh,0.9095824812263572,0.674870762888777,0.9394574358420493
SSP245,XGBoost,Bhutan,1.489885563092091,1.1524833439931643,0.8957493875125468
SSP245,XGBoost,Myanmar,0.659460604682896,0.5022628727472185,0.9266237762335986
SSP245,XGBoost,Nepal,2.497188832481987,2.0908193737711485,0.8436487623181335
SSP245,XGBoost,Pakistan,3.033535226732332,1.9738825743966533,0.8029656457840718
SSP245,XGBoost,Sri Lanka,0.45724524009171874,0.37350837989839736,0.6171692178184804
SSP245,XGBoost,Zone 1,2.397376840039382,2.0292260041327665,0.9246562248099088
SSP245,XGBoost,Zone 10,0.5760782900638842,0.47464423487979107,0.9409453627913205
SSP245,XGBoost,Zone 11,0.45508389238160835,0.40372354323377885,0.9648413586589544
SSP245,XGBoost,Zone 12,0.5044889476037762,0.4054101604383599,0.8361453871313129
SSP245,XGBoost,Zone 13,0.8142640359662479,0.6745336909296457,0.9555594194759328
SSP245,XGBoost,Zone 14,2.3598587583345036,1.8094037106759293,0.8654498346595384
SSP245,XGBoost,Zone 15,0.3796776124835891,0.30034939894719326,0.4970373922780791
SSP245,XGBoost,Zone 2,1.0978110492029525,0.8956871908307477,0.9397703553224517
SSP245,XGBoost,Zone 3,1.2776875721861238,0.8637607975632644,0.903706503004175
SSP245,XGBoost,Zone 4,1.7190235782586227,1.4258672916840291,0.9056970234049564
SSP245,XGBoost,Zone 5,1.5716894732648925,1.2677533125691696,0.9395544666819519
SSP245,XGBoost,Zone 6,2.3313054115649767,1.687831945380917,0.892193723737492
SSP245,XGBoost,Zone 7,1.2401220519171394,1.0500145175586606,0.9233749298388558
SSP245,XGBoost,Zone 8,1.933696113707948,1.550955129124863,0.8886663233869107
SSP245,XGBoost,Zone 9,1.3736536521104805,1.1472826853509943,0.8710138072823174
SSP245,MLP,Afghanistan,2.64152781086012,2.2463495742364814,0.9183051601920199
SSP245,MLP,Bangladesh,8.487399174413362,7.665381356269911,-4.271399034177231
SSP245,MLP,Bhutan,8.338094866513098,7.300443424642082,-2.2651749457069834
SSP245,MLP,Myanmar,6.53083704723981,6.0779711085114,-6.19640074603071
SSP245,MLP,Nepal,2.0499060880467326,1.7359349193651228,0.8946422503644127
SSP245,MLP,Pakistan,2.3665892627057326,1.8440987108725926,0.8800805441109232
SSP245,MLP,Sri Lanka,10.189207341428443,10.16274152304347,-189.10312849856683
SSP245,MLP,Zone 1,8.896597342400675,7.5937237121339045,-0.037582495043748
SSP245,MLP,Zone 10,10.598999398574506,10.33807816514084,-18.990364969165473
SSP245,MLP,Zone 11,2.672585309699952,2.1987139870996555,-0.2125853300808822
SSP245,MLP,Zone 12,10.275004166038553,10.20003458885036,-66.97032919190359
SSP245,MLP,Zone 13,3.9661485149174576,3.0582795804943697,-0.054355727749432425
SSP245,MLP,Zone 14,11.634337889307584,9.785616030290841,-2.270359983414362
SSP245,MLP,Zone 15,1.198993209893857,1.1017556255012761,-4.015787934878559
SSP245,MLP,Zone 2,16.747636158130685,16.150557756139293,-13.017228099263768
SSP245,MLP,Zone 3,10.951437203480786,10.171765131085797,-6.074403913274478
SSP245,MLP,Zone 4,11.533723531646709,10.134734764116567,-3.2452259270868398
SSP245,MLP,Zone 5,9.990457927146355,8.491434367705446,-1.4423140923126718
SSP245,MLP,Zone 6,9.127030319471098,6.700813320460124,-0.6523600574397317
SSP245,MLP,Zone 7,11.050601983813147,10.133266215054428,-5.084345936027826
SSP245,MLP,Zone 8,11.681255181935175,10.199513599242499,-3.0628344390820263
SSP245,MLP,Zone 9,10.732391376033528,10.046462768294424,-6.873752093787105
SSP245,BayesianRidge,Afghanistan,2.4928233227899943,1.8187712599752237,0.9272442621998067
SSP245,BayesianRidge,Bangladesh,1.2934769625642248,1.0742396061629453,0.8775682569226066
SSP245,BayesianRidge,Bhutan,1.4133048997458655,1.1235899179651638,0.9061909969310779
SSP245,BayesianRidge,Myanmar,0.8824007613617174,0.6720935764593374,0.8686260092045888
SSP245,BayesianRidge,Nepal,1.8742536676635586,1.6656554444519625,0.9119244641569505
SSP245,BayesianRidge,Pakistan,2.468150732438245,1.885699343409413,0.8695670767637298
SSP245,BayesianRidge,Sri Lanka,0.5587994322050054,0.42706430585240557,0.4282313008840972
SSP245,BayesianRidge,Zone 1,2.2112634579059485,1.9286815416284941,0.9359003372700845
SSP245,BayesianRidge,Zone 10,0.6019486309256938,0.5326416165515949,0.9355222535296137
SSP245,BayesianRidge,Zone 11,0.6075200267363824,0.48170120424413465,0.9373428908324795
SSP245,BayesianRidge,Zone 12,0.44463375987717424,0.38308748018823974,0.872719981742217
SSP245,BayesianRidge,Zone 13,1.5144594965275167,1.2834804743599857,0.846267906234685
SSP245,BayesianRidge,Zone 14,2.558661772705287,2.0689903526066282,0.8418249515408017
SSP245,BayesianRidge,Zone 15,0.4393329457057717,0.35220964501248836,0.32656875258138474
SSP245,BayesianRidge,Zone 2,1.3334020876043207,1.1327857898811688,0.9111459214446618
SSP245,BayesianRidge,Zone 3,1.2925435902481048,1.0853578033786928,0.9014542238286563
