time,Afghanistan_corrected,Bangladesh_corrected,Bhutan_corrected,Myanmar_corrected,Nepal_corrected,Pakistan_corrected,Sri Lanka_corrected,Zone 1_corrected,Zone 10_corrected,Zone 11_corrected,Zone 12_corrected,Zone 13_corrected,Zone 14_corrected,Zone 15_corrected,Zone 2_corrected,Zone 3_corrected,Zone 4_corrected,Zone 5_corrected,Zone 6_corrected,Zone 7_corrected,Zone 8_corrected,Zone 9_corrected
2025-01-01,-0.5732828317711647,18.004197719377053,9.754472126578412,19.237595819585383,2.796658279787647,10.608236378491931,24.777237685036333,-12.040084275777255,23.85345805964686,23.80967748981188,24.64313464531811,20.30189491283492,15.057869224739287,26.433312771092435,10.98763200640391,18.836379119904425,16.453209015738704,15.119871647106754,11.830157861860346,20.03554850943888,18.393908598329922,22.938407122534432
2025-02-01,4.5373141017113285,20.677068132840457,11.076938294172203,19.61004329871939,3.743082339442915,15.986438564921237,25.3642432323419,-8.468158074908715,24.314597841764712,24.5733352504215,25.73794793612153,23.875563596036777,21.31416695939968,26.799449390469228,13.031162155864578,21.53916896808998,19.642399078751325,18.85873766874359,15.499357494122059,21.820065232777353,21.74218954577558,23.873135871964376
2025-03-01,8.393288008511721,25.301250779915414,13.814269220197557,24.669816046747005,7.059458357575607,18.93555668886812,26.200917458517118,-5.075304913787563,27.681187591773778,27.69020084318755,26.800297059438712,26.97621655286448,25.275455446997203,27.161280276652725,17.000956607623987,26.6259295486902,24.61595874145417,23.35341580855801,19.245896971157737,26.459042680310557,24.96162854021987,26.750912188689234
2025-04-01,14.21807169772275,27.206819617196683,16.24611108073902,25.730156133169483,10.71463534978791,25.980004387181012,26.646655859535173,-2.270930249396432,29.233103039555907,29.92328405313971,27.48441271516406,30.810029100323945,30.41316385548278,27.557695834473947,18.84584124493432,29.107514844834295,29.4126357768134,28.223473216780455,26.339123532782907,29.1344271337774,30.517992197036047,30.9916839525231
2025-05-01,18.73902871803363,27.24387009978959,17.866136058388097,26.086696694458276,13.009719643217954,29.05162916312029,26.591101328989197,3.264803606407234,29.022616084398386,30.746148070618883,26.991099898031873,31.797843951212066,32.93758441245655,28.33383488928984,20.304171194975822,28.716264678697506,28.65996683551296,29.246647266194017,29.142351112582112,30.100927099108787,31.468939384068662,31.986254839781374
2025-06-01,24.452282721103344,27.184817466232765,20.022688192814805,24.79691441377384,15.823519506639347,30.84630498572264,26.546474056385886,7.662637927788995,26.517983114587377,28.931498887193786,25.249902062824148,30.388060593899286,33.14234690542606,27.49937030464294,21.385805555988764,28.672642052047962,28.628709362220597,29.584481190457367,30.487574787095046,27.881373525470128,30.575099093418157,28.76237246093378
2025-07-01,24.887843524659942,27.132045521217748,20.45813371288574,24.489262596696122,16.802200334204297,30.682336256088295,26.517873360456043,10.753172515279381,25.0090071798016,27.895028534281597,24.55173781633437,29.013180017210583,32.08753814688561,27.170792978039074,21.930814297171608,27.974120443011568,28.56277722198998,28.01048027074277,28.88024584368712,26.47434365018579,28.39697042705444,25.773200273338034
2025-08-01,24.121570884619082,27.118252201247866,20.54098043288038,24.310247955816184,16.31451730181118,29.447731870447594,26.435046724643495,10.869895760149197,24.84329486496826,27.592672887640063,24.368284871614396,27.82440160662027,29.8739362303191,26.930688902097735,21.98468472802789,27.789891827241632,27.71457556407657,27.35583379958982,28.335736741665755,25.554680163587424,26.807979753036665,25.161497092202797
2025-09-01,17.531428049796098,26.64963065352927,20.27438581222752,24.10314468841708,15.36032725468118,26.56535853713264,26.383227951711188,8.051278062849473,24.570015116626152,27.339495478419042,24.539557606803655,27.553399475097955,28.61922876033156,26.48127919002239,21.58109683306818,27.089263793538723,26.616672832150954,26.714523865798892,26.57733224337524,25.36465621187737,25.972775236226447,24.894453100465693
2025-10-01,8.967151745966937,25.324146344079985,17.036092713432286,23.936155898020875,10.999003689088976,21.009629578628953,26.076169837189646,-1.2495599565116964,24.64241373146721,26.308690925684633,25.02170488379436,27.19810799131215,25.925034861697576,27.061793677512593,20.17319006086361,25.929348728325003,25.029445831378514,24.348793401844862,22.427364945821232,24.698805473458684,24.71369522587399,24.82772694873744
