time,Afghanistan_corrected,Bangladesh_corrected,Bhutan_corrected,Myanmar_corrected,Nepal_corrected,Pakistan_corrected,Sri Lanka_corrected,Zone 1_corrected,Zone 10_corrected,Zone 11_corrected,Zone 12_corrected,Zone 13_corrected,Zone 14_corrected,Zone 15_corrected,Zone 2_corrected,Zone 3_corrected,Zone 4_corrected,Zone 5_corrected,Zone 6_corrected,Zone 7_corrected,Zone 8_corrected,Zone 9_corrected
2025-01-01,-1.3455878994018065,17.93773281084495,8.195009512010543,18.849460782158076,0.03630370562177632,11.300260040665336,25.04767041525993,-12.985720470749811,23.545364901583582,23.528422827459565,24.454261728868914,20.637676901248454,16.270890320617383,26.23555706051957,10.145578377633774,18.227087117077133,15.905056370276498,14.48257270484595,11.756331503463059,20.001298450862805,17.391529572569823,21.886466397913125
2025-02-01,2.273668435757969,20.520307457298102,9.756207601928573,19.8420612136717,2.2226333961064597,14.696073857151589,25.740072538604718,-10.982182597332326,24.74792658374008,24.508202022637917,25.559670731557155,23.169476068694024,19.844428062608728,26.341225971727447,11.957457865291358,21.04248765519756,19.005990954384288,17.61544713821297,15.113785860380688,21.822681591017158,20.27653569603052,23.748230512045012
2025-03-01,5.612041681906618,24.387811219104442,13.29262638418956,23.712192343384004,5.66673398006759,17.774740504093046,26.61988657012372,-7.191524869526518,27.137288505164776,27.189939629769555,26.552332900171486,25.590595799437665,23.196325653681356,26.774568007783206,16.37573112075707,24.80937348854536,23.17435089919877,21.226585499570888,18.529447301292066,25.061570200557867,23.667266111838956,26.143479898683722
2025-04-01,12.45242169055578,26.471479686637892,16.663120636350854,25.93174442678874,11.209481686948749,24.107508440719272,27.55112755022243,-0.3968694317491668,28.72046715953317,28.840367425869175,27.519196250673154,29.7431277920505,29.438769404390143,27.63701496523227,18.960537316780634,27.962375938783396,28.428164163358872,27.315625498674535,25.427562541702144,28.76412541689146,29.37128850982708,30.125542106286247
2025-05-01,16.514515661458802,27.533522851972528,18.607814429009043,26.767950621963777,14.207640769603955,27.091939415846582,27.230206279884726,3.001901462902879,29.69813223783936,30.716655412777413,27.470800336873147,31.297356105473654,31.93185698413876,27.979232795078524,20.727608724190926,28.860482522345336,30.72691497095053,30.209370595690928,28.56803302821345,30.63956857976217,31.694657965168176,31.44934331326789
2025-06-01,23.913853974913764,28.12120065895423,19.62765168274036,24.925205780752307,16.0292580333344,31.056955845432526,26.71923236454324,8.031495179191154,27.483125358970796,30.43616819738766,26.084870926728726,29.664387329247916,33.2144683674353,27.544894948251454,21.472303685710532,29.081944588384744,29.88507828491845,31.13157808601511,32.009341905666844,29.697890377553676,30.974498961657787,28.801786408474015
2025-07-01,25.670633182346506,26.90742913915536,20.161017786820274,24.969722112359648,15.330071772590458,30.384655151618404,26.210513808542714,9.52950591210606,24.4737162161492,26.883389272170334,24.842075990823858,28.368106993343048,31.613552648670066,27.22085612415965,21.561813148719526,27.188753160433862,27.031343956376247,26.65204017074899,28.06295447856283,25.555959662336903,27.03385004614597,25.291991151921337
2025-08-01,23.602473037710155,26.22477178906709,19.908156523068765,24.819280112692766,14.813569886826173,29.50190054156002,26.2565642476753,9.553025853185659,24.652584497426886,27.343607533500887,24.658428073080863,27.754289432187477,31.026789853105242,27.18463771877849,21.34520891709709,26.413753723995,25.79330047194071,26.212842246134016,28.15894677856494,24.91334321402951,26.7343289343562,24.931232985893047
2025-09-01,16.54092701305737,25.7400106067764,19.05211488662789,24.45886075866916,13.694329802818402,25.82942240810354,26.26257004925624,5.195265743438938,24.69993905969571,26.984872372308985,24.875588186546615,27.677457748333666,29.399967250395434,26.985770106738574,20.647260802703833,25.959603227976714,25.501164540947116,25.582739891125243,25.998226876810065,24.643609695925477,26.33210851975724,24.89983905946781
2025-10-01,10.624943728527597,24.62700421132076,16.37199998986315,23.473669483365526,10.172913955359292,21.590648153429612,25.957248411327896,-0.9380388362635586,24.335894471054843,25.747955236997683,25.41367526831244,27.67551502966569,26.086128589173995,27.103459682367873,18.410883173345326,24.700348524572462,23.639050617385863,22.83803381560341,22.174228852306413,23.66152318388137,24.324620027342917,25.26173170283127
2025-11-01,5.343332514886697,22.227647715710653,13.419659687737017,21.671948715746808,5.9929136051991065,16.218714885775142,25.60988247713386,-7.2788198376912305,23.31182527311603,24.367009605128644,24.863468007888443,24.17349598857706,20.57866879373114,26.607415151140426,15.600508463900752,22.293620343256663,20.25810950272688,18.426029184996025,16.738337821548328,20.7253736674285,19.981087121431813,22.850142565539528
2025-12-01,-2.295501714009646,20.07378523459228,11.295325784910553,19.592893866515965,3.299274257775437,10.371748452397156,25.161386802392315,-11.203910472485802,22.235359514343827,22.994375999711664,23.989201652363086,20.032942409689866,14.991811151785868,25.9271254206429,13.34297771387635,20.137691808990525,17.770067958009747,15.005157007932326,11.963763815277957,18.90823682348565,16.705642181753717,21.297270700689722
2026-01-01,-0.5305535937118293,18.708464366393684,8.580208022692773,19.0287734793977,-0.2618658579681892,12.170346648756293,25.44321478243551,-12.01448813651217,23.075212706520176,23.087451341776784,24.66993910455671,21.825546781670653,17.148784471837303,26.289504324691922,10.652188169486164,18.459274540042173,16.276414578275023,14.780965440878958,12.32987513849605,19.185227613504253,17.830686808972132,22.285823696589887
2026-02-01,0.09149051717477619,20.55437293383742,10.202118770935364,21.817848005374074,1.5649141919931822,13.171352591849882,25.74454562420475,-11.481464703997858,25.099734648507734,24.7219588281325,25.544061891209708,22.689590820881193,18.800805702843405,26.25996010252053,12.752886773630621,20.681235008509447,18.347888678004097,16.13424873962208,13.314573621375644,21.317201475347474,19.52284794641173,23.42976615267139
