time,Afghanistan_corrected,Bangladesh_corrected,Bhutan_corrected,Myanmar_corrected,Nepal_corrected,Pakistan_corrected,Sri Lanka_corrected,Zone 1_corrected,Zone 10_corrected,Zone 11_corrected,Zone 12_corrected,Zone 13_corrected,Zone 14_corrected,Zone 15_corrected,Zone 2_corrected,Zone 3_corrected,Zone 4_corrected,Zone 5_corrected,Zone 6_corrected,Zone 7_corrected,Zone 8_corrected,Zone 9_corrected
2025-01-01,12.704720856275154,26.016229465364543,16.498479069977517,23.972291927675553,11.553305724147727,24.182579688078697,26.270969094573587,-0.10560516649074611,25.192823090206538,27.51516154158814,25.17165576177004,27.58642270277565,28.916063561403718,26.99448219338606,18.396932577688833,27.12301748954824,26.78525096802915,26.136068783964927,24.906347974524582,25.943984531807267,26.551781162793223,25.645464560638054
2025-02-01,12.705604649226377,26.016564701562153,16.49870142234546,23.97264754960913,11.55358090230272,24.183647855398316,26.270940406122154,-0.10503715944306521,25.19305358742034,27.515267720038675,25.171652102630482,27.58692438337887,28.917127565962584,26.994444026591637,18.39734828116024,27.123399959853714,26.785927882225337,26.13703883197588,24.907202778905464,25.944629506733225,26.552526191317682,25.645902788495317
2025-03-01,12.708499358055311,26.01767312707078,16.50022980070654,23.973329879501883,11.555445196876102,24.1862828618375,26.270938938193865,-0.10255009029061132,25.1934177531923,27.51561357359261,25.171738152610406,27.588117959176447,28.919789735877245,26.994462361591346,18.39867903306492,27.124725916947607,26.787928000121155,26.139392126114053,24.909959523813338,25.945900237094396,26.554635718259924,25.646870715815467
2025-04-01,12.711886692750326,26.01836501748524,16.501182527640324,23.973587782989114,11.557198303458106,24.189272927870284,26.270938001773164,-0.09988300278086135,25.193785389807164,27.51589011034096,25.171769916959516,27.589335028796857,28.922631864565925,26.994482307503812,18.3994602218373,27.125664522214755,26.78987104184031,26.141998391119976,24.913069111139343,25.947204782583118,26.556775885999148,25.647749528200798
2025-05-01,12.716073916030654,26.01864223563406,16.501971275258736,23.973574626438133,11.55879541215319,24.192128635459802,26.270924988667062,-0.09715567760107721,25.193822155250853,27.516142169203352,25.171673356015862,27.58967756247466,28.9249877840025,26.994474115938907,18.399918598668894,27.126153072409135,26.791135464149875,26.144273238134005,24.916016178519317,25.947854852095567,26.558140660367297,25.64786220679094
2025-06-01,12.71875721631617,26.018344168936405,16.502286627252833,23.973162743627796,11.559478082481174,24.1933093199261,26.270860997805173,-0.09512901534282511,25.19325192360898,27.51588674139041,25.171472859315948,27.589317025729216,28.925118638939583,26.994417707853735,18.39986909893021,27.125714569308517,26.790548471682342,26.144392213959936,24.917108610170132,25.947049300447766,26.55770044471078,25.647173199982152
2025-07-01,12.720337586664181,26.018003733742663,16.502124224731787,23.973106861423332,11.558775087036413,24.193284208473756,26.270811366028372,-0.09444514662415213,25.192763917591375,27.515367667184393,25.171328235248982,27.588977146250198,28.924559890570286,26.994348680112495,18.399833472796836,27.12509966230567,26.789038953273657,26.14221817330997,24.915557718311433,25.945784958158793,26.556328104962315,25.646542201018633
2025-08-01,12.719602225135263,26.018068350397378,16.502266911103824,23.97311692466542,11.558876509691041,24.192849117936575,26.27077086594185,-0.0941045630088315,25.192566368915877,27.51521311261134,25.171241584174634,27.58897586135467,28.92427956664437,26.99431865494672,18.399941791306762,27.125135430431964,26.789078478819608,26.141996464079444,24.91499446100936,25.945628522344013,26.556113603995072,25.646400151058874
2025-09-01,12.71631433251949,26.018050555177112,16.502060906945374,23.97298682409731,11.558507927281921,24.191514542443358,26.270743828928513,-0.0954715561436322,25.192541485083908,27.51519609197659,25.171181764030763,27.588788422134442,28.92386177963831,26.99427197958317,18.399769850356435,27.125078526983422,26.78890420195569,26.141607100458774,24.914421969746087,25.94553675437045,26.555883504945562,25.64625797797054
2025-10-01,12.712792673814562,26.017642486660325,16.500993380112067,23.972753233318702,11.556871851076977,24.189015955121217,26.270697038732614,-0.09873135006005815,25.192440564771246,27.51502323003538,25.1711439687264,27.588481269584687,28.921679180084315,26.994236349925952,18.399198765777886,27.12446830011968,26.78783465354086,26.14002600659706,24.91199352324753,25.94491201862624,26.554816806945862,25.646086101809846
2025-11-01,12.710255311095803,26.01699025535158,16.499746330402605,23.97222223700372,11.555306826050327,24.186643555495955,26.2706525198749,-0.10133439702719557,25.192117305002512,27.5147115286767,25.17101852501817,27.587901996308563,28.919566926068477,26.994163616346075,18.398222113209847,27.123672286861662,26.78654536278104,26.138355917542402,24.90983417344067,25.94397737177622,26.553522442120503,25.645594147284502
2025-12-01,12.706739489012538,26.01636014983865,16.499023238426194,23.971855617369005,11.554306789868349,24.183829064260085,26.270601318371156,-0.10331024070383696,25.19181232742907,27.514429239569353,25.170862610954774,27.58697411588784,28.917045136908538,26.99408891673902,18.39758192060966,27.122894513873224,26.78546318451653,26.13680442770695,24.90765858132819,25.943172466612218,26.55218769408213,25.645004528252908
2026-01-01,12.70352353442364,26.016009219595333,16.498187804023935,23.972255853412776,11.55332378573355,24.182209659481693,26.270962686492716,-0.10558336407415111,25.192741991415758,27.51506654266706,25.171632368323785,27.586644632734068,28.915910275929768,26.994459858652753,18.396796867415844,27.12269889686632,26.785104413799143,26.136108285085008,24.90638320070345,25.943651746650914,26.551780693765632,25.64540756732317
2026-02-01,12.706198172589058,26.01661279554114,16.498575267546574,23.972641591754876,11.553799322716815,24.184504473892144,26.270954806320738,-0.1039669374435522,25.19309930855373,27.51527844685083,25.171699575142114,27.587532280628736,28.917987911495185,26.994433329869924,18.39732578254838,27.12348426585512,26.786202880754008,26.137764208514266,24.908265272083877,25.944509151906445,26.553266054071234,25.646097426926065
2026-03-01,12.708000970492295,26.017821185511327,16.500199486266276,23.97329831311589,11.555611517906648,24.18640303627,26.27096754240696,-0.1020196795524014,25.193631319093893,27.515658806231304,25.171804299427095,27.58833092578372,28.920097920673786,26.994455756788447,18.3987849920076,27.124923525302098,26.788142660678172,26.139652490135276,24.91059451672954,25.94604332063911,26.555000447322534,25.64704382198378
2026-04-01,12.71206094007909,26.01820694148326,16.50097480402412,23.97359837065004,11.556935422675986,24.1894212693333,26.271004082185534,-0.09987088542573849,25.193849671333385,27.51597268743064,25.171753878812712,27.589118790164925,28.92278332374617,26.994475646254973,18.39942076838686,27.125566500869084,26.789589058119017,26.14167934044627,24.913342894602714,25.94688573743415,26.556619057999075,25.64749872629875
2026-05-01,12.715566455634153,26.018579221960916,16.50191045761319,23.973558758501564,11.558989712305358,24.191980096051537,26.270946611117616,-0.09704264098840473,25.19384100565106,27.5161598418536,25.171656204161284,27.58973170638309,28.925123770685666,26.994488567755855,18.39976180297034,27.126108537574023,26.79108904312128,26.144339319541768,24.916202593389013,25.94781489785353,26.558267894457455,25.647907755467905
2026-06-01,12.718600234769362,26.01867746486406,16.50220369785777,23.97338379128556,11.559410973112069,24.193612615866105,26.270893363378846,-0.0954327749152902,25.193509836109392,27.51612472770059,25.171538347653225,27.589456412706554,28.925671917161555,26.994447209756146,18.399996649161316,27.126197952942935,26.790838059443377,26.144726846901914,24.91725565777577,25.947548389047988,26.558236218353645,25.647428849874046
2026-07-01,12.720071366671664,26.01826792340193,16.50218303769292,23.973173389029082,11.559039657449395,24.1934631171255,26.270833695514607,-0.0942757879099074,25.19285503636545,27.51551451821063,25.171346808639555,27.58910706647894,28.92484567116734,26.99435456116413,18.399944793885744,27.12536631922136,26.789373996101038,26.142949092101762,24.916065409738273,25.94612094806808,26.556793141815504,25.64667771166074
2026-08-01,12.719321703785543,26.018106335061645,16.502198615577086,23.973130621899966,11.55884702786166,24.19249017727828,26.270802070605757,-0.09437578635586238,25.19267742627482,27.515367216782327,25.17126082661644,27.58883781667936,28.924095223416593,26.994312802646785,18.399960426517648,27.125160694422433,26.788983974459327,26.141901763584045,24.914696422162976,25.945686869704623,26.556024304532276,25.64637101530313
2026-09-01,12.716709933957413,26.018200439079337,16.501925288596453,23.97309242856304,11.558494060760154,24.191851167495063,26.270780514868505,-0.0961079065296627,25.192757637135855,27.515423858207352,25.171248319528328,27.588974716222765,28.923967277259766,26.994276662649188,18.399823362526572,27.125277409565506,26.789243499409192,26.142133269282187,24.91419974722391,25.94595259172985,26.556407057885178,25.646590469094
2026-10-01,12.714814684986838,26.017693643623574,16.50104111906833,23.972751859345887,11.557346572387168,24.190687753227802,26.270732039681185,-0.09767264824041008,25.192778697902103,27.515204141716648,25.171276479659515,27.589440481818926,28.92346898571411,26.994247609828758,18.399181589004478,27.124632094765225,26.78828527330329,26.141356967628752,24.913583056107296,25.945441553946818,26.556253162132144,25.646873159288788
2026-11-01,12.709113373155414,26.01718747281102,16.4999956125051,23.9723820324872,11.555805224733431,24.186396968189104,26.270689292218826,-0.10090042280372799,25.192497547979258,27.514949903005164,25.17117349613978,27.588405306540196,28.919840037476444,26.99420848877005,18.398369617837588,27.12397103382982,26.787098739484133,26.13931933411392,24.910397928900952,25.944893182920822,26.554608586285156,25.64640475107484
2026-12-01,12.705282320541178,26.016470426612546,16.49901679089487,23.972003724987548,11.553969507691981,24.183296972405458,26.27064499105035,-0.10374418734225718,25.192218834738938,27.514697912784918,25.171002818315102,27.587004277977805,28.916837155196355,26.994124993400806,18.397618092565594,27.123041015631095,26.785464994048418,26.136791422997092,24.907243366075452,25.94375915978229,26.552575682734002,25.64548757119932
2027-01-01,12.704116558256697,26.0159039579122,16.497943523433143,23.97211108294222,11.553043315111793,24.182623740972232,26.2710143264783,-0.10526025318050933,25.19301197412403,27.515229613099464,25.17171664590148,27.586881626790568,28.916493706842534,26.994479196399112,18.396604269927955,27.122614134018438,26.785184188522788,26.13659816448283,24.906688487571625,25.943918267437077,26.552324717141207,25.64571833099373
2027-02-01,12.707289574204404,26.016701257235322,16.498701291887343,23.97261644976292,11.55409402654419,24.18527463506769,26.270996516694925,-0.10334278718627851,25.19320474831478,27.51540770192326,25.17178086693542,27.587886622729172,28.918881632221257,26.994445129273196,18.397533101253238,27.123591673545295,26.786519606733968,26.138337282975833,24.90884211498134,25.944928749226893,26.553887494651093,25.646420204540714
