Afghanistan,Bangladesh,Bhutan,Myanmar,Nepal,Pakistan,Sri Lanka,Zone 1,Zone 10,Zone 11,Zone 12,Zone 13,Zone 14,Zone 15,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Zone 7,Zone 8,Zone 9,year,month
-3.1482240612313697,17.60188645020034,3.1625407803602537,15.943796587880188,1.092322468605969,8.742745043183572,25.08424942503347,-12.603107995286086,21.753822398318245,22.58163694123315,23.61186544242068,19.152114803485865,13.710415100743086,24.873696723932404,8.950078189017232,18.45253260264585,15.607332581102545,13.576347027433009,11.00703499572252,17.591956688423153,15.469909656733803,19.658923821576412,1997.5,1
-0.9879941434657802,20.539836057480898,5.157915326923271,18.686886759576637,3.085298383568864,11.57351197814073,25.66161604150192,-10.71338848166135,24.340952822509124,24.358083329809737,25.09389313756249,21.628472160210812,16.969407454224676,25.05863804723757,11.454472977661455,21.515857296549015,18.745084433753753,16.622929793233954,13.876664201078446,20.914355123233644,18.647098175244366,22.539537507389372,1997.5,2
4.215083639641866,25.375015978696638,9.46336937064216,22.916515261278114,7.523538902982004,16.942846635702598,27.130006998268104,-6.198534476219898,27.987225615748795,27.292884448041164,27.271622293587622,25.93351500485521,22.70015370746708,26.081037847885543,16.18421513327334,26.342315756866377,24.401261124663698,22.235470370920652,19.441209148764955,26.016046941649453,24.249017106285013,26.96725240042363,1997.5,3
10.594995437625782,29.12063900103653,13.749256240662536,26.08396551009304,12.683085205928537,22.827205742905196,28.374578920883092,-0.9050026682892632,30.591051078136804,29.757148925048675,28.594551760099232,30.10871297079406,28.755260757897908,27.508411098125883,20.199400991743186,30.37065415025755,30.33828765811551,28.624884251291153,25.766165259951553,30.6925070869458,30.181184027178976,31.0137627275106,1997.5,4
16.746308963666472,30.39826304196622,16.285402650846475,26.569134916628453,16.981761753374666,28.058663491288456,28.07499275318182,4.059862555244274,31.374799490737708,31.41035293667595,28.25910320194442,32.12355741882421,33.436139400898384,28.492274450514103,21.785250683205675,31.899551552428694,34.07578401260662,33.71858602044386,31.38125719250536,33.627937776309835,34.48863021736581,32.89817943589728,1997.5,5
22.832633731513994,29.813286327759066,17.376318555852066,24.960516089922066,18.948657719271633,31.792771091631668,27.222922214325774,8.697168226150566,28.71029438950762,30.66779883897792,26.687909265154346,31.32224216731369,35.00050186691892,28.074177514118155,22.30036523572674,31.25792987745847,33.52314025753562,34.82212085275789,34.42132294041552,32.20769093229862,34.10248217871719,30.325419177787065,1997.5,6
25.348014619927625,28.504567153913143,17.441310893362576,24.221650613367586,18.089421206012183,31.441619909477556,26.56413954551544,10.96473536213249,25.482401125389757,27.85739982929238,25.045823019075826,29.17249260486038,32.89180708618791,27.530574645168326,22.204811583677262,29.287429772499895,29.931612442659315,30.813057424732083,32.06628687362727,27.793679160280618,29.645393134742946,26.403099697151923,1997.5,7
24.013949834168756,28.092754858097138,17.275880291956693,24.123321344423303,17.398222596194376,30.21058194118777,26.37504947754913,10.800794794438978,24.836268921720144,27.164013771182805,24.71326986997849,28.182879942864787,31.58820930791662,27.2696150593283,22.029928839334307,28.649558931001813,28.686298804087937,28.9023971141469,30.162489500846874,26.569581063500387,27.918082415402594,25.298562859088214,1997.5,8
18.88299482990562,27.569050487488095,16.008180716594257,23.712303322592685,15.78543615368998,27.77983282004141,26.513003475864778,7.176895068375333,25.21242985884792,27.1733821547954,25.127661137178496,28.5541474352138,30.791803803877283,27.008977793886274,20.991521387478283,28.114531760800844,27.91379727736527,27.91517098579524,28.457938649512105,26.34225352723593,27.75195325609716,25.784930846636417,1997.5,9
12.379015032499069,25.588306515020097,12.468614761041396,22.057893117001285,11.471452515575846,23.134952428740135,26.3046545406443,0.7164626348976483,24.850379354592402,26.21964632288361,25.885349463189307,28.651499980182194,27.57163128688386,27.163378685049082,17.965286527824198,26.13375740739171,25.009794125321992,24.52668342254284,24.122533967264626,24.511252589312544,25.55869703918082,25.401797447630887,1997.5,10
4.985399715980914,21.89607788320271,7.786248648982041,19.10892702147064,6.344306179026728,16.0014693565259,25.944314745951388,-6.143865734569266,23.228934367317517,24.567847260255547,25.19398558618735,24.657088660921428,20.676485413728624,26.761215886023404,13.596869396140603,22.545206295510962,20.351428217734988,19.076804593726834,17.55543561220249,20.98913402006568,20.636514574151384,22.6308320231529,1997.5,11
-0.6869669467291819,18.204092624217047,4.188821015113476,16.148392883907608,2.3112240948861826,10.386077648120462,25.3657648041565,-10.896402959628855,21.631070207952902,22.880922149082906,23.869416759655746,20.347381287868593,15.031420310334516,25.64815787045329,9.732196448919831,18.954403066815892,16.225584397885402,14.466522374009982,12.324012178408166,17.653438054167392,16.184549490960958,19.85494383494807,1997.5,12
